Group,Taxon,Country,Prov_State,District,LocationName,LocationRemarks,Latitude,Longitude,UTMZone,UTMNorthing,UTMEasting,Collector/Observer,Date,CatalogueNumber,HabitatRemarks,Substrate,ObservationNotes,SpecimenNotes,CuratorRemarks,GeoreferencingRemarks,Source
BRYOPHYTES,Dicranum fuscescens,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forests,corticolous at base of Douglas-fir trunk,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
BRYOPHYTES,Hylocomium splendens,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest floor,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
BRYOPHYTES,Hypnum circinale,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid conifer forest,over conifer bark,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
BRYOPHYTES,Kindbergia oregana,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,ubiquitous in understory of Coastal Douglas-fir forests,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
BRYOPHYTES,Kindbergia praelonga,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid conifer forest,corticolous at base of young cedar pole trees,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
BRYOPHYTES,Lophocolea bidentata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid conifer forest,corticolous on Douglas-fir bark,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
BRYOPHYTES,Neckera menziesii,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,mixed forest,corticolous on bigleaf maple,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
BRYOPHYTES,Plagiomnium insigne,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,skidder road,terricolous on compacted soil,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
BRYOPHYTES,Polytrichum juniperinum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,skidder road,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
BRYOPHYTES,Porella cordaeana,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid mixed forest,lignicolous ,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
BRYOPHYTES,Rhytidiadelphus loreus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
BRYOPHYTES,Hylocomiadelphus triquetrus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
BRYOPHYTES,Scapania bolanderi,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid mixed forest,over dead wood,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
FERNS & ALLIES,Struthiopteris spicant,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,along trail,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
FERNS & ALLIES,Equisetum telmateia,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,in moist depressions and wetlands,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
FERNS & ALLIES,Polystichum munitum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
FERNS & ALLIES,Pteridium aquilinum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
FISH,Sebastes caurinus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"in Trincomali Channel, west of Valdes",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
FUNGI,Bovista pila ,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
FUNGI,Bovista plumbea,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,alongside skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
FUNGI,Fomitopsis pinicola,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid mixed forest,on rotting log,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
FUNGI,Ganoderma applanatum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid mixed forest,on rotting log,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
FUNGI,Phaeolus schweinitzii,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,woodland,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
FUNGI,Pleurotus ostreatus,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid mixed forest,on dead alder,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
FUNGI,Stereum hirsutum grp,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,mixed forest,lignicolous on dead conifer log,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
FUNGI,Trametes versicolor,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid mixed forest,on rotting log,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Chrysothrix granulosa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"conifer forests, seral environs",on bark of Douglas-fir,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Cladonia portentosa ssp. pacifica,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"coastal bluff, terrestrial herbaceous community (Cladina meadow)",terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Cladonia coniocraea,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest trail,corticolous on Douglas-fir bark,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Cladonia fimbriata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"ruderal, Marja’s house",stump / decaying wood,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Cladonia furcata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"humid mixed forest, terrestrial herbaceous community, open coastal meadow at Shingle Point","over moss, terricolous, on sunbleached stump","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Cladonia scabriuscula,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,skidder trail in recent clearcut,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Cladonia squamosa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,along skidder trail in mixed forest,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Cladonia verruculosa,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,along skidder trail in recent clearcut,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Evernia prunastri,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,at forest margins and along trail (windfall),corticolous on twigs of deciduous and coniferous trees,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Graphis scripta,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"humid mixed forest, seral environs","corticolous on red alder bark, other deciduous branches","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Hypogymnia apinnata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,"corticolous on conifer branch, windfall","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Hypogymnia enteromorpha,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest clearing,"corticolous on conifer branch, windfall","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Hypogymnia imshaugii,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral forest,corticolous on fallen branch (deciduous?),"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Hypogymnia inactiva,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral forest,corticolous on fallen branch (deciduous?),"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Hypogymnia occidentalis,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,dry conifer forest,corticolous on Douglas-fir bark,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Hypogymnia physodes,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral forest,corticolous on fallen branch (deciduous?),"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Icmadophila ericetorum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid mixed forest,lignicolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Lecanora pacifica,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,forest margin transitioning on open coastal meadow,epiphytic on bigleaf maple,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Leucolepis acanthoneura,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,mixed forests,terricolous and epiphytic on bigleaf maple,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Lobaria pulmonaria,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"woodland margin opening up on coastal meadow, mixed forests","epiphytic on pear tree, oceanspray","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Melanelixia subaurifera,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral forest,corticolous on deciduous branch (windfall),"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Menegazzia terebrata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid mixed forest,corticolous on red alder bark,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Nephroma laevigatum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,woodland margin opening up on coastal meadow,epiphytic on pear tree,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Ochrolechia farinacea,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,woodland margin opening up on coastal meadow,epiphytic on pear tree,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Ochrolechia laevigata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid mixed forest,corticolous on red alder bark,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Ochrolechia subpallescens,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral forest,epiphytic on deciduous trees,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Opegrapha herbarum,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,woodland margin opening up on coastal meadow,epiphytic on pear tree,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Parmelia sulcata,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral forest,corticolous on fallen branch (deciduous?),"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Parmeliopsis hyperopta,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,dry conifer forest,corticolous on conifer bark,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Parmotrema arnoldii,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,coastal woodland,on conifer branch,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Peltigera membranacea,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,logging road and terrestrial herbaceous community (Cladina meadow),"terricolous, muscicolous","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Peltigera neopolydactyla,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community (Cladina meadow) & along skidder road,muscicolous over Pleurozium schreberi & Kindbergia oregana,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Lepra amara,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"humid mixed and conifer forests, seral environs","corticolous on fallen deciduous limb, on red alder bark; also noted on conifer bark","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Physcia adscendens,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,logging road,"corticolous on windfall, deciduous branch","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Platismatia glauca,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,"corticolous on Douglas-fir branches, windfall","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Platismatia herrei,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,"corticolous on Douglas-fir branches, windfall","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Ramalina farinacea,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral forest,corticolous on windfall twig,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,,Andrew Simon - 2017–2018 Valdes Island Species Inventory
