Group,Taxon,Common name,Country,Prov_State,District,LocationName,LocationRemarks,Latitude,Longitude,UTMZone,UTMNorthing,UTMEasting,Collector/Observer,Date,CatalogueNumber,HabitatRemarks,Substrate,ObservationNotes,SpecimenNotes,CuratorRemarks,Source
LICHENS,Parmelia sulcata,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral forest,corticolous on fallen branch (deciduous?),"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Parmeliopsis hyperopta,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,dry conifer forest,corticolous on conifer bark,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Parmotrema arnoldii,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,coastal woodland,on conifer branch,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Peltigera britannica,,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Peltigera hymenina,,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,muscicolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Peltigera leucophlebia,,Canada,British Columbia,Gulf Islands,Valdes Island,Cladina meadows,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community,terricolous,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Peltigera membranacea,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,logging road and terrestrial herbaceous community (Cladina meadow),"terricolous, muscicolous","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Peltigera neopolydactyla,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,terrestrial herbaceous community (Cladina meadow) & along skidder road,muscicolous over Pleurozium schreberi & Kindbergia oregana,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Pertusaria amara,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"humid mixed and conifer forests, seral environs","corticolous on fallen deciduous limb, on red alder bark; also noted on conifer bark","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Physcia adscendens,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,logging road,"corticolous on windfall, deciduous branch","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Platismatia glauca,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,"corticolous on Douglas-fir branches, windfall","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Platismatia herrei,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,"corticolous on Douglas-fir branches, windfall","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Ramalina farinacea,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral forest,corticolous on windfall twig,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Thelotrema lepadinum,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,dry conifer forest,corticolous on Douglas-fir bark,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Tuckermannopsis orbata,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"dry conifer forest, coastal woodland",corticolous on Douglas-fir twigs,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Usnea cavernosa,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,coastal woodland,on conifer branch,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Usnea dasypoga f. filipendula,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest trail,corticolous on fallen conifer branch,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Usnea glabrata,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral stage mixed forest,corticolous on Alnus rubra branch,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Usnea hirta,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"coastal woodland, seral environs",corticolous on Pseudotsuga menziesii; also noted on deciduous fallen branch,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Usnea subfloridana,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,coastal woodland,on conifer branch,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Usnea substerilis,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,coastal woodland,on conifer branch,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
LICHENS,Xanthoria polycarpa,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,logging road,"corticolous on windfall, deciduous branch","Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
MYXOMYCETES,Fuligo septica,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,mixed forest,lignicolous on log,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Amelanchier florida,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral stage forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Berberis aquifolium,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,coastal bluff,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Berberis nervosa,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Cornus nuttallii,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid mixed forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Gaultheria shallon,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,ubiquitous in understory of Coastal Douglas-fir forests,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Holodiscus discolor,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"humid mixed forests, openings in conifer forests, woodlands, coastal bluffs",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Ilex aquifolium,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Juniperus commune,,Canada,British Columbia,Gulf Islands,Valdes Island,Shingle Point,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,open coastal meadow,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Juniperus maritima,,Canada,British Columbia,Gulf Islands,Valdes Island,Shingle Point,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,open coastal meadow,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Lonicera ciliosa,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,humid conifer forest,climbing on Douglas-fir,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Lonicera hispidula,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,common ground cover in mesic conifer forests and xeric woodlands,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Rosa gymnocarpa,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Rosa nutkana,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest trail opening up on woodland near Shingle Point,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Rubus armeniacus,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,skidder road,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Rubus ursinus,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest margin,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Sambucus racemosa,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Symphoricarpos mollis,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Toxicodendron diversilobum,,Canada,British Columbia,Gulf Islands,Valdes Island,NW coast of Valdes,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,coastal bluff,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Vaccinium parvifolium,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,conifer forest in nurse log,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Abies grandis,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,mixed forests,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Acer macrophyllum,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,mixed forests,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Alnus rubra,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,seral forest,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Pseudotsuga menziesii var. menziesii,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,ubiquitous,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Pyrus sp.,,Canada,British Columbia,Gulf Islands,Valdes Island,Shingle Point,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,forest margin opening up on coastal meadow,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Taxus brevifolia,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,in gaps in conifer forests,,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
VASCULAR PLANTS,Thuja plicata,,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,"Andrew Simon, Harvey Janszen, John Reynolds",2017,,"humid mixed forests, conifer forests, seral environs",,"Inventory work conducted by Andrew Simon, John Reynolds and Harvey Janszen in partnership with Valdes Island Conservancy and Lyackson First Nation; Survey Dates: June 24 2017, July 28 2017, & September 5 2017",,,VIC - Andrew Simon - 2017–2018 Valdes Island Species Inventory
BIRDS,Ardea herodias fannini,great blue heron,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Coastal waterbird survey
BIRDS,Gavia immer,common loon,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Coastal waterbird survey
BIRDS,Phalacrocorax auritus,double-crested cormorant,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Coastal waterbird survey
BIRDS,Phalacrocorax penicillatus,Brandt’s cormorant,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Coastal waterbird survey
BIRDS,Histrionicus histrionicus,harlequin duck,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Coastal waterbird survey
BIRDS,Haematopus bachmani,black oystercatcher,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,7 in flight and the rest having a conference on the tip of Kendrick Island,,,VIC - Coastal waterbird survey
BIRDS,Arenaria melanocephala,black turnstone,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,on the “sea lion” reef off the north end,,,VIC - Coastal waterbird survey
BIRDS,Calidris virgata,surfbirds,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,on that same reef and loudly letting me know they were there…a REAL highlight…we sometimes get the same concentrations on “Gordie’s point”.,,,VIC - Coastal waterbird survey
BIRDS,Larus canus,mew gull,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,here and there,,,VIC - Coastal waterbird survey
BIRDS,Larus glaucoides thayeri,Thayer’s gull,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,here and everywhere,,,VIC - Coastal waterbird survey
BIRDS,Larus glaucescens,glaucous-winged gull,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,wherever the other gulls weren’t,,,VIC - Coastal waterbird survey
BIRDS,Cepphus columba,pigeon guillemot,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,afloat at sea where they like to fish,,,VIC - Coastal waterbird survey
BIRDS,Cerorhinca monocerata,rhinoceros auklet,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,afloat at sea where they like to fish,,,VIC - Coastal waterbird survey
BIRDS,Megaceryle alcyon,belted kingfisher,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,resident in Starvation Bay and still recovering from a successful nesting/rearing event in the clay cliffs below our place,,,VIC - Coastal waterbird survey
BIRDS,Corvus corax,common raven,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,calling and thinking about having Valdes to itself in the weeks to come,,,VIC - Coastal waterbird survey
BIRDS,Cathartes aura,turkey vulture,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,"in the morning warm updrafts of Saturday, September 20th in Gabriola Pass.",,,VIC - Coastal waterbird survey
VASCULAR PLANTS,Abies grandis,Grand fir,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Acer macrophyllum,Bigleaf maple,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Achillea millefolium,Yarrow,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Achlys triphylla,Vanilla leaf,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Adenocaulon bicolor,Pathfinder,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Allium acuminatum,Hooker's onion,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Allium cernuum,Nodding onion,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Alnus rubra,Red alder,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Amelanchier alnifolia,Saskatoonberry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Anaphalis margaritacea,Pearly everlasting,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Arbutus menziesii,Arbutus madrone,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Arctostaphylos columbiana,Hairy manzanita,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Arctostaphylos uva-ursi,Bearberry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Athyrium filix-femina,Lady fern,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Bellis perennis,English daisy,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Blechnum spicant,Deer fern,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Brodiaea coronaria,Harvest Brodiaea,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Brodiaea hyacinthine,Fools onion,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
