area,Family,TaxonName,iNatTaxon,HJ_comment,FPNW_note,critical_comments,reviewed
saanich,Caprifoliaceae,Linnaea borealis ssp. longiflora,Linnaea borealis longiflora,Open to dense woods; throughout most of the wetter and cooler forests of the area; represented by var. longiflora Torr.; circumpolar,,,
saanich,Caprifoliaceae,Lonicera ciliosa,Lonicera ciliosa,Open woods and thickets; common throughout in suitable habitats.,,,
saanich,Caprifoliaceae,Lonicera hispidula,Lonicera hispidula,"Dry woods, thickets, and clearings; most abundant in Saanich and the Highland district.",,,
saanich,Caprifoliaceae,Lonicera involucrata var. involucrata,Lonicera involucrata involucrata,"Wet woods and thickets, along streams and lake shores; very common throughout.",,,
saanich,Caprifoliaceae,Lonicera periclymenum,Lonicera periclymenum,Native of the Mediterranean region; open woods and thickets; now established and common in many areas; particularly in Saanich and Sidney. On Lomer & Penny's non-established list. Peninsula collections re-identified as Lonicera periclymenum. One collection of Lonicera ×bella Saanichton Experimental Station 1954. Several iNaturalist observatons of ×bella but no naturalization information.,,,
saanich,Caprifoliaceae,Plectritis brachystemon,Plectritis congesta brachystemon,1912 Admirals Rd collection at V.,,,
saanich,Caprifoliaceae,Plectritis congesta,Plectritis congesta,"Open, exposed slopes in rocky outcrops; common throughout in suitable habitats.",,,
saanich,Caprifoliaceae,Plectritis macrocera,Plectritis macrocera,"Moist, open places and streambanks; Victoria, Beaver Lake, Thetis Lake Park, Highlands, Goldstream, and Mount Finlayson.",,,
saanich,Caprifoliaceae,Symphoricarpos albus,Symphoricarpos albus,"Open ground, woods, and thickets; common throughout.",,,
saanich,Caprifoliaceae,Symphoricarpos mollis var. hesperius,Symphoricarpos mollis hesperius,"Open woods, bushland, and dry thickets; locally abundant.",,,
saanich,Caprifoliaceae,Valeriana scouleri,Valeriana sitchensis scouleri,Manton & McGrath Gowland Tod Park 2011. Beamish Roche Cove Park (Sooke outside area) 1957.,,,
saanich,Caprifoliaceae,Valeriana sitchensis,Valeriana sitchensis,"Rare; Goldstream, where it was collected by J. R. Anderson in 1901; RTO & AC? D'Arcy Island 1980.",,,
saanich,Caryophyllaceae,Agrostemma githago,Agrostemma githago,Native of Europe; occasional; weed of cultivated grain fields. On Lomer & Penny's non-established list.,,,TL
saanich,Caryophyllaceae,Arenaria serpyllifolia,Arenaria serpyllifolia,"Native of Europe; dry, sandy areas; occasional; Victoria, Oak Bay, Thetis Lake Park, and Goldstream. Var. s",var. serpyllifolia?? ,agrees with E-Flora B.C. subtaxon,TL
saanich,Caryophyllaceae,Atocion armeria,Atocion armeria,Native of Europe; an occasional escapee from cultivation; Victoria. Marr 2007 Hartland Landfill and Langford highway median.,,,
saanich,Caryophyllaceae,Cerastium arvense ssp. strictum,Cerastium arvense strictum,Grassy flats; rocky hillsides and dry to moist grassland; common throughout.,,,
saanich,Caryophyllaceae,Cerastium brachypodum,Cerastium brachypodum,Moist ground; rare; Victoria and Oak Bay. TCB Griffen Island 1992.,,,
saanich,Caryophyllaceae,Cerastium fontanum ssp. vulgare,Cerastium holosteoides,Lawns and gardens; weedy and common throughout.,,,
saanich,Caryophyllaceae,Cerastium glomeratum,Cerastium glomeratum,"Disturbed ground, fields and waste places throughout.",,,
saanich,Caryophyllaceae,Cerastium pumilum,Cerastium pumilum,Many collections trroughout peninsula FL and A&OC.,,,
saanich,Caryophyllaceae,Cerastium semidecandrum,Cerastium semidecandrum,"Banks and slopes near the sea; sporadic; Victoria, Cadboro Bay, Thetis Lake Park Fort Rodd Hill, Sidney Island.",,,
saanich,Caryophyllaceae,Cerastium tomentosum,Cerastium tomentosum,"Native of Europe; grown commonly as a rock-garden plant, often escaping; sporadic; in Victoria and Saanich.",,,
saanich,Caryophyllaceae,Dianthus armeria,Dianthus armeria,Native of Europe; a common garden annual; frequently escaping.,,,
saanich,Caryophyllaceae,Dianthus deltoides,Dianthus deltoides,Native of Europe; commonly grown in gardens; an occasional escapee.,,,
saanich,Caryophyllaceae,Eremogone capillaris var. americana,Eremogone capillaris americana,"Rocky slopes; rare; known from Mount Finlayson, where it was collected by G. A. Hardy in 1952. Voucher not found. All nearby records from high elevation.",,,
saanich,Caryophyllaceae,Gypsophila paniculata,Gypsophila paniculata,Marr Langford Highway median 2007.,,,
saanich,Caryophyllaceae,Holosteum umbellatum,Holosteum umbellatum,Native of Europe; weed of cultivated ground; Saanichton. Collections from 1939 and 1940 at Dominion Experiment Station. FL several collections lower mainland.,,,
saanich,Caryophyllaceae,Honckenya peploides ssp. major,Honckenya peploides major,Coastal beaches; sporadic throughout.,,,
saanich,Caryophyllaceae,Lychnis coronaria,Silene coronaria,"Native of Europe; grown as an ornamental and often escapes; persists along roads, tracks, and wastelands.",,,
saanich,Caryophyllaceae,Moehringia macrophylla,Moehringia macrophylla,"Moist, dry, shaded to open woods and rocky slopes; throughout in suitable habitat.",,,
saanich,Caryophyllaceae,Moenchia erecta,Moenchia erecta,"Native of Europe; locally abundant; Uplands, Beacon Hill and Thetis Lake Park. FL Iroquois Park, Sidney 1995.",,,
saanich,Caryophyllaceae,Petrorhagia saxifraga,Petrorhagia saxifraga,"Lomer, Penny, Douglas Malahat summit roadside 1999. Out side area.",,,
saanich,Caryophyllaceae,Polycarpon tetraphyllum,Polycarpon tetraphyllum,"Rocky outcrop on beach, McNeil Bay Harrison 1967. FL near Oak Bay Marina 2009.",,,
saanich,Caryophyllaceae,Sabulina macra,Sabulina macra,"Dry places; occasional; Mount Douglas, Observatory Hill, Trial Island, Mill Hill, Mt Finlayson, Telegraph Bay, and Goldstream. Fenneman D'arcy Island 2007.",,,
saanich,Caryophyllaceae,Sabulina pusilla,Sabulina pusilla,A&OC 1977 Rocky Point collection not within area.,,,
saanich,Caryophyllaceae,Sabulina rubella,Sabulina rubella,"Rocky slopes and dry open places, occasional; most common in the Goldstream and Highland districts. HJ Mt Finlayson 1985. A&OC Joycelyn Hill 1977,1990.",,,
saanich,Caryophyllaceae,Sagina apetala,Sagina apetala,"Collected around Victoria (Dallas & Simcoe Street - Lomer 95-082, Chinese Cemetery - Lomer 95-054, and at the parking lot of Thetis Lake Regional Park - Lomer 95-056. Also Sidney and Dominion Experimental Station grounds.",,,
saanich,Caryophyllaceae,Sagina decumbens ssp. occidentalis,Sagina decumbens occidentalis,Wet ground; sporadic; Lost Lake and Sidney areas. FL several sitesOak Bay. TCB Trial Islandd1992.,,,
saanich,Caryophyllaceae,Sagina maxima ssp. crassicaulis,Sagina maxima crassicaulis,Moist rocks and sandy soil; rare; collected at Ten Mile Point by J. W. Eastham in 1942. FL Trafalgar Park 2007. TCB Griffin Island 1991.,,,
saanich,Caryophyllaceae,Sagina procumbens,Sagina procumbens,"Native of Eurasia; occasional weed in moist, shaded gardens.",,,
saanich,Caryophyllaceae,Sagina saginoides,Sagina saginoides,Moist and muddy areas; rare; Victoria.,,,
saanich,Caryophyllaceae,Saponaria officinalis,Saponaria officinalis,"Native of Europe; grown as an ornamental; established in a few areas. J Macoun Sidney 1914. Davidson Outer Wharf 1919. Newcombe Herald St 1936, Dallas Rd 1928. Hyggen Mt Douglas Park iNaturalist report 2020.",,,
saanich,Caryophyllaceae,Scleranthus annuus,Scleranthus annuus,Native of Europe; an occasional weed in gardens and waste places. A&OC Thetis Lake 1977. Henderson Uplands Park iNaturalist report 2020.,,,
saanich,Caryophyllaceae,Silene antirrhina,Silene antirrhina,"Dry, open places; rare; collected at Mount Douglas by G. A. Hardy in 1925. AC Mt Work 1978.",,,
saanich,Caryophyllaceae,Silene dioica,Silene dioica,Native of Eurasia; occasional in Victoria.,,,
saanich,Caryophyllaceae,Silene gallica,Silene gallica,Native of Europe; commonly established and weedy throughout.,,,
saanich,Caryophyllaceae,Silene latifolia,Silene latifolia,Native of Europe; occasional throughout.,,,
saanich,Caryophyllaceae,Silene menziesii,Silene menziesii,C. Newcomb Saanich (?) 1916.,,,
saanich,Caryophyllaceae,Silene noctiflora,Silene noctiflora,Native of Europe; occasional weed in grain fields and waste places. Anderson Saanich (?) 1917.,,,
saanich,Caryophyllaceae,Silene scouleri,Silene scouleri,"Open timberland; common throughout; variable. RTO Little D'Arcy Island, Trial Island. Alpha Islet, Griffin Island, Uplands Park.",,,
saanich,Caryophyllaceae,Silene vulgaris,Silene vulgaris,Native of Europe; occasional weed in waste places.,,,
saanich,Caryophyllaceae,Spergula arvensis,Spergula arvensis,Native of Europe; widely introduced throughout.,,,
saanich,Caryophyllaceae,Spergularia canadensis var. occidentalis,Spergularia canadensis occidentalis,Coastal tidelands; occasional throughout.,,,
saanich,Caryophyllaceae,Spergularia macrotheca,Spergularia macrotheca,Beaches and salt marshes; common throughout.,,,
saanich,Caryophyllaceae,Spergularia rubra,Spergularia rubra,Native of Europe; widely introduced throughout,,,
saanich,Caryophyllaceae,Spergularia salina,Spergularia marina,Native of Europe; along the coast; common throughout.,,,
saanich,Caryophyllaceae,Stellaria alsine,Stellaria alsine,Native of Eurasia; sporadic as a lawn weed.,,,
saanich,Caryophyllaceae,Stellaria borealis ssp. sitchana,Stellaria borealis sitchana,Wet soil; common throughout;.,,,
saanich,Caryophyllaceae,Stellaria crispa,Stellaria crispa,"Moist places; occasional; Victoria, Lost Lake, Gordon Head, Sidney, and the Goldstream area.",,,
saanich,Caryophyllaceae,Stellaria longipes,Stellaria longipes,"Wet meadows and streambanks; sporadic; Uplands and Sidney. Variable species with a number of segregates described; we consider that the peninsula material belongs to S. longipes in the broad sense, realizing geographical segregates in this polymorphic complex.",,,
saanich,Caryophyllaceae,Stellaria media,Stellaria media,Native of Europe; widely distributed and a troublesome weed.,,,
saanich,Caryophyllaceae,Stellaria nitens,Stellaria nitens,Grassy hillsides and gravelly soil; occasional throughout.,,,
saanich,Caryophyllaceae,Stellaria pallida,Stellaria apetala,"FL Dock Island 2005. FL Cadboro Bay 2009, 2012.",,,
saanich,Celastraceae,Paxistima myrsinites,Paxistima myrsinites,Open woods and thickets; common throughout.,,,
saanich,Ceratophyllaceae,Ceratophyllum demersum,Ceratophyllum demersum,"Lakes and ponds; sporadic; Swan, Blenkinsop, Beaver, Elk, and Langford Lakes, where it is sometimes very abundant forming solid mats just below the surface of shallow water.",,,
saanich,Ceratophyllaceae,Ceratophyllum echinatum,Ceratophyllum echinatum,"Restricted locations Harcomb, Warrington, Ceska. Prospect Lake, Thetis Lake areas.",,,
saanich,Cistaceae,Cistus creticus,Cistus creticus,"FL and HLR Natural Garry oak knoll, on grassy meadow shrubby slope with understory of Symphoricarpos albus, Mahonia aquifolium, Cytisus scoparius, Colwood 2014. Colwood iNaturalist observation 2021 - appears naturalized",not in FPNW2,,
saanich,Convolvulaceae,Calystegia sepium,Calystegia sepium,"Moist soils, along roads, ditches, and waste places; common throughout and locally abundant.",,,
saanich,Convolvulaceae,Calystegia soldanella,Calystegia soldanella,Coastal beaches and sand dunes; sporadic in suitable habitats throughout.,,,
saanich,Convolvulaceae,Convolvulus arvensis,Convolvulus arvensis,Native of Europe; fields and disturbed ground; very common; considered to be one of the worst weeds in the area.,,,
saanich,Convolvulaceae,Cuscuta cephalanthi,Cuscuta cephalanthi,FL 2002 Goldstream salt marsh parasitic on Symphyotrichum subspicatus. MCM same 1955-1957.,,,
saanich,Convolvulaceae,Cuscuta pacifica var. pacifica,Cuscuta pacifica pacifica,Mostly on Salicornia in salt marshes along the Coast; locally abundant.,,,
saanich,Convolvulaceae,Cuscuta pentagona,Cuscuta pentagona,On a variety of hosts; restricted to Goldstream and not collected outside this area. No vouchers found. All nearby collections associated with garden plants.,,,
saanich,Cornaceae,Cornus canadensis,Cornus canadensis,"Moist woods; sporadic and becoming rare; Royal Oak; Sidney, Goldstream, and Langford.",,,
saanich,Cornaceae,Cornus nuttallii,Cornus nuttallii,Wooded to open places; common throughout the area.,,,
saanich,Cornaceae,Cornus occidentalis,Cornus sericea occidentalis,TMCT Sidney 1941 - rechech all vouchers for area comp stolonifera/occidentalis,,,
saanich,Cornaceae,Cornus stolonifera,Cornus sericea,Moist places along streams and boggy areas; common throughout in suitable habitats.,,,
saanich,Crassulaceae,Crassula connata,Crassula connata,"Witheld locations FL, AC, HLR. Cattle Point, Sidney Island,Rum Island.",,,
saanich,Crassulaceae,Crassula tillaea,Crassula tillaea,"iNaturalist post Fisgard Lighthouse, Colwood. HJ collections Sidney to Sooke. Commonly gravelly roadsides in RV parks.FL collections throughout peninsula.",,,
saanich,Crassulaceae,Sedum acre,Sedum acre,"Native of Europe; commonly cultivated; sometimes escaping from cultivation, but not persistent. (Appears to perrsist on urban rock outcrops.) Marr Colwood and Esquimalt 2007.",,,
saanich,Crassulaceae,Sedum album,Sedum album,Native of Europe; occasionally escaping from cultivation.,,,
saanich,Crassulaceae,Sedum divergens,Sedum divergens,Rocky ledges and tallus slopes; rare; Victoria and Uplands; not collected recently. Only a nonflowering collection from Sooke at RBCM for near area.,,,
saanich,Crassulaceae,Sedum lanceolatum,Sedum lanceolatum,"Rocky outcrops, near saltwater, A&OC Lampson Park 1976, Trial Island 1976-81, Brentwood Bay 1976 FL Oak Bay 2012,",recorded by HJ: Sedum lanceolatum var. nesioticum; Sedum lanceolatum var. nesioticum not recognized in FPNW2,,
saanich,Crassulaceae,Sedum oreganum,Sedum oreganum,"Rocky ledges and tallus slopes; rare; known from Victoria, Uplands, and the Oak Bay area.",,,
saanich,Crassulaceae,Sedum spathulifolium,Sedum spathulifolium,"Coastal cliffs, ledges, and rocky outcrops; common throughout.",,,
saanich,Crassulaceae,Sedum stenopetalum,Sedum stenopetalum,"Open, grassy places; dry, gravelly beaches and rock crevices; sporadic and locally abundant.",,,
saanich,Cucurbitaceae,Echinocystis lobata,Echinocystis lobata,W. Carter Niagara St 1922. Not collected since.,,,
saanich,Cucurbitaceae,Marah oreganus,Marah oregana,"Waste places in abandoned gardens; occasional; Victoria, Saanich, and Patricia Bay. Union Bay Reserve 2012.",,,
saanich,Cupressaceae,Callitropsis nootkatensis,Cupressus nootkatensis,"Isolated trees were noted, particularly in gardens; most likely planted. MCM collection Heron Street 1953.",,,
saanich,Cupressaceae,Juniperus communis var. kelleyi,Juniperus communis kelleyi,Collected by M. C. Melburn in 1966 at Thetis Lake Park; HLR reports stand on Henderson Pt. & AC in Thetis Lake Park,,,
saanich,Cupressaceae,Juniperus scopulorum,Juniperus scopulorum,"Dry soils and deep rock crevices; scattered; Victoria, Esquimalt, Saanich Arm, and Deep Cove; tree 78 feet high and 3 feet in diameter reported at Deep Cove by F. King. Considered J. maritima R.P. Adams by CDC.",,"""Genetically this is J. maritima, but you follow the Flora of the PNW (2nd Ed.) so this is fine with the note they are the same thing."" FL E-Flora BC and other PNW collections are using J. maritima",FL
saanich,Cupressaceae,Thuja plicata,Thuja plicata,"Moist bottom lands to rarely dry, exposed ridges; common throughout. An attractive ornamental and also used as hedge material; wood aromatic, resistant to rot.",,,
saanich,Cyperaceae,Bolboschoenus maritimus ssp. paludosus,Bolboschoenus maritimus paludosus,"Salt marshes; Sidney, Island View Beach, and Little Lagoon.",,,
saanich,Cyperaceae,Carex aperta,Carex aperta,Two collections for Penninsula reidentified as C. lyngyei. No other collections found at V.,,"""Carex—Several of these records are doubtful or certainly erroneous. Depends on what you want to do with them. For myself, I like to have a separate list of questionable species and only put the verified species on the plant list."" FL ""For this list I’m keeping the same order as the original S&H for easy reference and comparison to the original. If we go any further with it will reorganize using current names and add an appendix listing taxa dropped and unsubstantiated reports separately."" HJ
 ""Of course, this takes some effort to track these records down. My rule is to only list proven things and note any changes like re-identifications, unverifiable reports, etc. in a separate list."" FL",
saanich,Cyperaceae,Carex aquatilis var. dives,Carex aquatilis dives,"Eastham Thetis Lake 1941, AC near Pease Lake 1971, Bonnell Langford Lake 1970. Name sitchensis not recognized in FofNA or H&C2018; TMCT reidentified penninsula collections as C. sitchensis. Check current. H&C2018 doesn't recognize C. sitchensis but E-Flora BC maintains. See OldGenusSpeciesAuth C. sitchensis below.",,,
saanich,Cyperaceae,Carex arcta,Carex arcta,Swampy ground; sporadic in Prospect Lake and Thetis Lake Park. Probably more common.,,,
saanich,Cyperaceae,Carex athrostachya,Carex athrostachya,"Wet meadows; rare; known from Sidney where it was collected by J. Macoun in 1915. Collections: 1983 Thetis Lake TCB, 1968 Cowliz R. Crawford, 1973 Rithet's Bog A&O Ceska, 2001 Christmas Hill Douglas&Penny",,,
saanich,Cyperaceae,Carex aurea,Carex aurea,"Wet, grassy places; sporadic; Victoria, Beacon Hill, and Thetis Lake Park.",,,
saanich,Cyperaceae,Carex buxbaumii,Carex buxbaumii,Goldstream River. A&O Ceska collection 1970 outside Saanich Flora range?,,,
saanich,Cyperaceae,Carex canescens ssp. canescens,Carex canescens canescens,"Check vouchers at V. arctaeformis is a deleted name. HLR reports near Island View Beach, AC Turner's Bog. AC Goldstream 1972. AC has C. arctiformis at Rithets Bog 1972.",,,
saanich,Cyperaceae,Carex cusickii,Carex cusickii,"Marshy areas; rare; Cadboro Bay and Sidney. Cllections: 1913 Macoun Sidney, 1969 TCB Prospect Lake, 1941 Eastham Cadboro Bay, 1991 TCB Rithet's Bog, 1971 AC Thetis Lake",,,
saanich,Cyperaceae,Carex deweyana,Carex deweyana,"Open woods; rare; prob more common. Check for vars. TCB 1990 Uplands Park, AS Portland Island, Harrison 1967 Horth Hill, Island View Beach, Tatlow Rd and others. FoPNW2018 deweyana uncommon in area. leptopoda and bolanderi possible. see C. leptopoda below.",,,
saanich,Cyperaceae,Carex diandra,Carex diandra,TMCT shows no Penninsula collections. Recheck loc of nearest dot on his map CDC explorer no near occurences.CPNWH no nearby records.,,"""I would delete these until confirmed. They are all doubtful to me: Carex diandra"" FL ""Definitely not Saanich, will get Andrew to review the Galiano record. Could be C. cusickii."" HJ – ""this report is based on an observation of an immature specimen from the Galiano bog. Judith Holm may have also collected material. Barbara Wilson has commented that it is plausible yet immature. I would be comfortable removing this record until the species can be confirmed."" AS","HJ, FL, AS"
saanich,Cyperaceae,Carex echinata,Carex echinata,"Turner 10mile Point 1966, AC Pease Lake, Third Lake 1971, Turner's Bog 1976",,,
saanich,Cyperaceae,Carex exsiccata,Carex exsiccata,"Margin of lake; rare; collected North Saanich by M. C. Melburn in 1959. CFN ElkLake 1917, Eastham Cadboro Bay 1938, JKH Thetis Lake 1890, Eastham Thetis Lake 1941",,"""C. vesicaria not = C. exsiccata – edited to exsiccata relatively widespread, C. vesicaria relatively less common."" HJ",HJ
saanich,Cyperaceae,Carex feta,Carex feta,"Prospect Lake A&OC, King's Pond Sanctuary A&OC, Royal Oak: locality of Isolepis setacea A&OC, Blenkinsop Lake A&OC, Christmas Hill Douglas & Penny",,,
saanich,Cyperaceae,Carex flava,Carex flava,"Wet meadows; occasional; Elk and Prospect Lakes, West Saanich, Island View Beach, and the Highland district.",,,
saanich,Cyperaceae,Carex foenea,Carex foenea,TCB collection 1969 Prospect Lake. GD-JP collection 2001 Christmas Hill,,"""I would delete these until confirmed. They are all doubtful to me:
 Carex foenea"" FL ""Will recheck Douglas-Penny and Brayshaw colls at V"" HJ","FL, HJ"
saanich,Cyperaceae,Carex hassei,Carex hassei,"AC Saanich 1976, AC Thetis Lake 1997.",,,
saanich,Cyperaceae,Carex hendersonii,Carex hendersonii,Damp woods; occasional; Smuggler's Cove and West Saanich.,,,
saanich,Cyperaceae,Carex illota,Carex illota,Melburn collections misidentified. No other records for Penninsula.,,"""I would delete these until confirmed. They are all doubtful to me: C. illota"" FL ""Already on excluded list"" HJ","FL, HJ"
saanich,Cyperaceae,Carex inops ssp. inops,Carex inops inops,"Open woods; occasional; Uplands, Ten Mile Point, Mount Douglas, and Thetis Lake Park",,,
saanich,Cyperaceae,Carex kelloggii,Carex kelloggii,TMCT treats all for Penninsula as lenticularis. Check current at V.,,,
saanich,Cyperaceae,Carex kelloggii var. impressa,Carex kelloggii impressa,"TMCT moved all C. kelloggii to this name. Should be C. k. var limnophila (Holm) B.L. Wilson & R.E. Brainerd ? This species does not occur in BC (A. Ceska, pers. comm. 2016). Carex lenticularis s.str. is an eastern species in North America (P. Zika, pers. comm. 2016).",,,
saanich,Cyperaceae,Carex kelloggii var. limnophila,Carex kelloggii limnophila,TMCT treats all records for Penninsula as C. lenticularis. Check V for lenticularis/kellogii. C. kelloggii var. limnophylla in H&C2018.,,,
saanich,Cyperaceae,Carex lacustris,Carex lacustris,TMCT note on Melburn voucher: appears to be a form of C. athrodes. Look again. FNA and CDC Explorer both show Alberta closest record.,,"""I would delete these until confirmed. They are all doubtful to me: C. lacustris"" FL ""Already on excluded list"" HJ","FL, HJ"
saanich,Cyperaceae,Carex laeviculmis,Carex laeviculmis,AC Goldstream Park 1970.,,,
saanich,Cyperaceae,Carex leporina,Carex leporina,Several collections for Penninsula treated as C. tracyii Mack. by TMCT. AC & TCB many collections as C. ovalis Gooden.; Several collections previously treated as C. leporina auct. Non. L. C. tracyi not recognized by H&C2018.,,,
saanich,Cyperaceae,Carex leptalea,Carex leptalea,Several recent collections for Penninsula including Macoun collection 1912.,,,
saanich,Cyperaceae,Carex leptopoda,Carex leptopoda,"Krajina and Spilsbury Towner Park 1950. A&OC, RTO Sidney Island 1981",,,
saanich,Cyperaceae,Carex lyngbyei ssp. cryptocarpa,Carex lyngbyei,Salt marshes and brackish places; occasional in suitable habitats. No vars or ssp GD. BONAP Gives C. lyngbyep var. cryptocarpa C.A. Mey.,not in FPNW2,,
saanich,Cyperaceae,Carex macloviana,Carex macloviana,"TMCT shows several for Penninsula. Check at V for macloviana/pachystachya. Portage Inlet, Swan L., Rocky Point, Pedder Bay, Goldstream, Durance L., Mt Finlayson, A&O Ceska collections",,"""I would delete these until confirmed. They are all doubtful to me: C. macloviana (northern species and in alpine in extreme SC BC - not the same as C. pachystachya)."" FL ""Will recheck all macloviana vouchers for Saanich at V."" HJ","FL, HJ"
saanich,Cyperaceae,Carex macrocephala,Carex macrocephala,Sandy beaches and dunes; common throughout.,,,
saanich,Cyperaceae,Carex obnupta,Carex obnupta,Wet ground; sporadic; Beaver and Prospect Lakes and West Saanich.,,,
saanich,Cyperaceae,Carex pachystachya,Carex pachystachya,"Moist ground along the coast; sporadic throughout; festivella deleted name, submerged in C. pachystachya",,"""Note on original Saanich Pen C. festivella entry, all now C.p."" HJ",HJ
saanich,Cyperaceae,Carex pallescens,Carex pallescens,FNA range Eastern NA. Not known from area.,,"""Carex pallescens from Galiano is interesting. Maybe ask Andrew if he can confirm this and make a collection for UBC if he has not yet done this."" FL ""Here’s his iNat obs https://www.inaturalist.org/observations/12944880 I’ll send him a note asking for confirmation."" HJ; confirm for Saanich Peninsula –AS","FL, HJ, AS"
saanich,Cyperaceae,Carex pansa,Carex pansa,"Trial Island, HLR.",,,
saanich,Cyperaceae,Carex pauciflora,Carex pauciflora,TMCT shows dot. Location of voucher? Looks like Saltspring. Not found at V.,,,
saanich,Cyperaceae,Carex pellita,Carex pellita,"TCB collection from Ascot & Queens, Saanich. (Ascot and Queensbury ? Cedar Hill Golf Course same location as A&OC C. pellita collection 1976?)",,,
saanich,Cyperaceae,Carex pendula,Carex pendula,FL Shingle Cove 2014. J. Miskelly Galloping Goose Trail 2011.,,,
saanich,Cyperaceae,Carex petasata,Carex petasata,Also listed by Henry for Victoria. TMCT shows no Penninsula collections. No voucher found at V. Alberni only coast collection. CDC Explorer mostly east of Cascades.,,"""I would delete these until confirmed. They are all doubtful to me: C. petasata"" FL ""already on excluded list"" HJ","FL, HJ"
saanich,Cyperaceae,Carex phaeocephala,Carex phaeocephala,AC says misidentified (id?),,"""I would delete these until confirmed. They are all doubtful to me: C. phaeocephala"" FL ""already on excluded list"" HJ","FL, HJ"
saanich,Cyperaceae,Carex praticola,Carex praticola,"Open meadow; rare; collected at Royal Oak by G. A. Hardy in 1951 ,and at Sidney by J. Macoun in 1913. A&O Ceska collected at King's Pond Sanctuary off Ascott Road.1986, Gonzales Hill and Uplands Park1976,.",,,
saanich,Cyperaceae,Carex rossii,Carex rossii,A&OC Esquimalt Golf Course 1976,,,
saanich,Cyperaceae,Carex scirpoidea var. stenochlaena,Carex scirpoidea stenochlaena,Misid AC. TMCT shows no. (id?) Usually alpine.,,"""I would delete these until confirmed. They are all doubtful to me: C. scirpoidea"" FL ""Already on excluded list"" HJ","FL, HJ"
saanich,Cyperaceae,Carex scoparia,Carex scoparia,"Collected by G.V. Copley at Goldstream, 1920. A&O Ceska collection (location?) 1972",,,
saanich,Cyperaceae,Carex spectabilis,Carex spectabilis,Damp woods; rare; collected at Goldstream Park by M. C. Melburn in 1955 and 1956.Usually subalpine to alpine.-Melburn vouchers re-identified as C. lyngbyei and C. aurea (?),,"""I would delete these until confirmed. They are all doubtful to me: C. spectabilis"" FL ""Already on excluded list"" HJ","FL, HJ"
saanich,Cyperaceae,Carex stipata,Carex stipata,Several collections for Saanich and Sidney.,,,
saanich,Cyperaceae,Carex tenera,Carex tenera,Voucher for Cedar Hill at CAN. All other records on CDC Explorer interior.,,"""I would delete these until confirmed. They are all doubtful to me: C. tenera"" FL ""This is from Bob Ogilvie’s check at CAN for Tommy Taylor’s Carex of BC. Location error?"" HJ","FL, HJ"
saanich,Cyperaceae,Carex tumulicola,Carex tumulicola,"Uplands Park, Ten Mile point vacant lot. Oluna Ceska coll Mt. Tolmie June 2003. Grassland/Herbaceous, Shrubland throughout southern part of Peninsula and Sidney Spit.",,,
saanich,Cyperaceae,Carex unilateralis,Carex unilateralis,"Several collections for Penninsula, Prospect Lake, Fort Rood Hill, Thetis Lake, Spenser Pond, Royal Oak",,,
saanich,Cyperaceae,Carex utriculata,Carex utriculata,"C. rostrata and utriculata close. recheck vouchers.Royal Oak Bog, Third Lake, Island View Beach, Kings Pond, Rithets Bog, Observatory Hill, Prospect Lake.",,,
saanich,Cyperaceae,Carex vesicaria,Carex vesicaria,Melburn voucher not found. No herbarium records for Saanich Peninsula found.,,,
saanich,Cyperaceae,Carex viridula,Carex viridula,Bogs; rare; Elk Lake and Thetis Lake Park. Several additional records for Penninsula.,,,
saanich,Cyperaceae,Carex vulpinoidea,Carex vulpinoidea,Swampy ground; rare; collected at Goldstream by G. V. Copley in 1920.,,,
saanich,Cyperaceae,Carex zikae,Carex zikae,HLR Mt Work 1996. TMCT reidentified Macoun collection (as deflexa?).,,,
saanich,Cyperaceae,Cyperus esculentus,Cyperus esculentus,"Pinder-Moss roadside Landsdowne Rd, Oak Bay 2009.",,,
saanich,Cyperaceae,Dulichium arundinaceum,Dulichium arundinaceum,"Swamps and marshy shores; occasional; Elk Lake, East Saanich, and the Highland district.",,,
saanich,Cyperaceae,Eleocharis acicularis,Eleocharis acicularis,"Melburn voucher not found, TMCT shows none for Penninsula.A&O Ceska collection Elk Lake 1982.",,,
saanich,Cyperaceae,Eleocharis macrostachya,Eleocharis macrostachya,"Macoun Sidney 1913, Newcombe Sidney 1929. Harrison Island View Beach 1966, A&OC Blenkinsop Lake 1976, Harcomb Glen Lake 1979, TCB Discovery Island 1991.",,,
saanich,Cyperaceae,Eleocharis obtusa,Eleocharis obtusa,"Harrison Beaver Lake 1966, FL Rithet's Bog 2006, A&OC flats behind Camosun College, Interurban Road 1976.",,,
saanich,Cyperaceae,Eleocharis ovata,Eleocharis ovata,Recorded from Francis Park and Pike Lake by M. C. Melburn in 1962 and 1968. A.S. Harrison Beaver lake 1966. Melburn vouchers not found. Harrison collections should be reviewed,,"""Eleocharis ovata is a rare plant in BC, not to be confused with E. obtusa. Maybe delete E. ovata, unless it has been confirmed."" FL ""Agree. Harrison’s collections from Elk Lake are at Lethbridge and MO probably have not been looked at critically. There is a small group of collections south of Bellingham at WWB that probably have not been rechecked lately."" HJ","FL, HJ"
saanich,Cyperaceae,Eleocharis palustris,Eleocharis palustris,"Wet ground, shallow water; throughout in suitable habitat",,,
