iNaturalist taxon name,iNaturalist taxon ID,Taxon name,ambiguousNameMatch,nameStatus,Author,Observation count,Coordinates,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,First Reported By,First Source,First Institution Code,First Place Name,First Catalogue Number,First observationId,First Date Reported,Last Reported By,Last Source,Last Institution Code,Last Place Name,Last Catalogue Number,Last observationId,Last Date Reported,Food Value,Medicinal Value,Spiritual Value,Material Value,Trade Value,Indicator Value,Hulquminum Name,Hulquminum Authority
Geitodoris heathi,47505,Geitodoris heathi,0,accepted,"(MacFarland, 1905)",41,"{""imerss.org:PMLS:257"":null,""imerss.org:PMLS:3039"":null,""imerss.org:PMLS:3577"":null,""imerss.org:PMLS:4761"":null,""imerss.org:PMLS:6778"":null,""imerss.org:PMLS:7153"":null,""imerss.org:PMLS:7429"":null,""imerss.org:PMLS:7742"":null,""imerss.org:PMLS:8503"":null,""imerss.org:PMLS:8692"":null,""imerss.org:PMLS:9108"":null,""imerss.org:PMLS:10011"":null,""imerss.org:PMLS:10598"":null,""imerss.org:PMLS:10705"":null,""imerss.org:PMLS:10871"":null,""imerss.org:PMLS:11030"":null,""imerss.org:PMLS:13701"":null,""imerss.org:PMLS:14206"":null,""imerss.org:PMLS:14397"":null,""imerss.org:PMLS:14881"":null,""imerss.org:PMLS:14977"":null,""imerss.org:PMLS:15834"":null,""imerss.org:PMLS:17133"":null,""imerss.org:PMLS:17323"":null,""iNat:186891653"":null,""iNat:68751132"":null,""iNat:68751814"":null,""iNat:68751952"":null,""iNat:70487031"":null,""iNat:71173028"":null,""iNat:71178840"":null,""iNat:135278458"":null,""iNat:143064442"":null,""iNat:143124565"":null,""iNat:152313142"":null,""iNat:172112474"":null,""iNat:173354572"":null,""iNat:174579046"":null,""iNat:175870929"":null,""iNat:175870934"":null,""iNat:182740639"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Doridoidea,Discodorididae,,,Geitodoris,heathi,Andy Lamb,PMLS,,,,imerss.org:PMLS:257,1981-05-31T00:00:00.000Z,,,,,,iNat:186891653,2023-10-08T00:00:00.000Z,,,,,,,,
Glycymeris septentrionalis,479438,Glycymeris septentrionalis,0,accepted,"(Middendorff, 1849)",1,"{""81813b79-2ff0-4fa7-8fd7-f54b9a596deb"":null}",Animalia,Mollusca,,,Bivalvia,Autobranchia,,Arcida,,,Arcoidea,Glycymerididae,,,Glycymeris,septentrionalis,Ian McTaggart-Cowan,RBCM,,,979-00294,81813b79-2ff0-4fa7-8fd7-f54b9a596deb,1958-09-05T00:00:00.000Z,Ian McTaggart-Cowan,RBCM,,,979-00294,81813b79-2ff0-4fa7-8fd7-f54b9a596deb,1958-09-05T00:00:00.000Z,,,,,,,,
Haliotis kamtschatkana,56654,Haliotis kamtschatkana,0,accepted,"Jonas, 1845",45,"{""imerss.org:PMLS:254"":null,""imerss.org:PMLS:408"":null,""imerss.org:PMLS:499"":null,""imerss.org:PMLS:877"":null,""imerss.org:PMLS:1124"":null,""imerss.org:PMLS:2011"":null,""imerss.org:PMLS:2209"":null,""imerss.org:PMLS:3567"":null,""imerss.org:PMLS:3801"":null,""imerss.org:PMLS:4014"":null,""imerss.org:PMLS:4356"":null,""imerss.org:PMLS:4977"":null,""imerss.org:PMLS:5396"":null,""imerss.org:PMLS:5502"":null,""imerss.org:PMLS:5587"":null,""imerss.org:PMLS:5774"":null,""imerss.org:PMLS:6222"":null,""imerss.org:PMLS:6313"":null,""imerss.org:PMLS:7301"":null,""imerss.org:PMLS:7639"":null,""imerss.org:PMLS:8236"":null,""imerss.org:PMLS:8780"":null,""imerss.org:PMLS:9549"":null,""imerss.org:PMLS:9904"":null,""imerss.org:PMLS:10111"":null,""imerss.org:PMLS:10271"":null,""imerss.org:PMLS:10694"":null,""imerss.org:PMLS:11821"":null,""imerss.org:PMLS:11933"":null,""imerss.org:PMLS:12037"":null,""imerss.org:PMLS:12116"":null,""imerss.org:PMLS:12551"":null,""imerss.org:PMLS:13801"":null,""imerss.org:PMLS:13991"":null,""imerss.org:PMLS:14058"":null,""imerss.org:PMLS:14202"":null,""imerss.org:PMLS:14391"":null,""imerss.org:PMLS:14566"":null,""imerss.org:PMLS:14758"":null,""imerss.org:PMLS:14873"":null,""imerss.org:PMLS:15492"":null,""imerss.org:PMLS:17124"":null,""imerss.org:PMLS:17622"":null,""imerss.org:PMLS:18271"":null,""iNat:182593043"":null}",Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Lepetellida,,,Haliotoidea,Haliotidae,,,Haliotis,kamtschatkana,Andy Lamb,PMLS,,,,imerss.org:PMLS:254,1981-05-31T00:00:00.000Z,,,,,,iNat:182593043,2023-09-09T00:00:00.000Z,1,1,1,1,1,1,s-eyo',"(Thom, 2011)"
Hallaxa chani,48721,Hallaxa chani,0,accepted,"Gosliner & G. C. Williams, 1975",1,"{""iNat:68751508"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Chromodoridoidea,Actinocyclidae,,,Hallaxa,chani,,,,,,iNat:68751508,2009-11-15T00:00:00.000Z,,,,,,iNat:68751508,2009-11-15T00:00:00.000Z,,,,,,,,
Haminoea vesicula,49812,Haminoea vesicula,0,accepted,"(Gould, 1855)",29,"{""imerss.org:PMLS:18230"":null,""imerss.org:PMLS:18408"":null,""iNat:129639270"":null,""iNat:129639271"":null,""iNat:12970636"":null,""iNat:24696716"":null,""iNat:31645339"":null,""iNat:32022356"":null,""iNat:69243369"":null,""iNat:74472229"":null,""iNat:74472265"":null,""iNat:128941878"":null,""iNat:129778424"":null,""iNat:164552730"":null,""iNat:165739027"":null,""iNat:165739097"":null,""iNat:165739130"":null,""iNat:165843655"":null,""iNat:167485869"":null,""iNat:167485870"":null,""iNat:167485874"":null,""iNat:167489214"":null,""iNat:167489247"":null,""iNat:167489248"":null,""iNat:167489250"":null,""iNat:167489251"":null,""iNat:172087592"":null,""iNat:172087647"":null,""iNat:180393499"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,,Cephalaspidea,,,Haminoeoidea,Haminoeidae,,,Haminoea,vesicula,,,,,,iNat:12970636,2018-05-30T00:00:00.000Z,,,,,,iNat:180393499,2023-08-26T00:00:00.000Z,,,,,,,,
Hermissenda crassicornis,495552,Hermissenda crassicornis,0,accepted,"(Eschscholtz, 1831)",66,"{""imerss.org:PMLS:28"":null,""imerss.org:PMLS:163"":null,""imerss.org:PMLS:418"":null,""imerss.org:PMLS:720"":null,""imerss.org:PMLS:886"":null,""imerss.org:PMLS:1047"":null,""imerss.org:PMLS:1262"":null,""imerss.org:PMLS:1412"":null,""imerss.org:PMLS:1868"":null,""imerss.org:PMLS:2022"":null,""imerss.org:PMLS:2221"":null,""imerss.org:PMLS:2311"":null,""imerss.org:PMLS:2420"":null,""imerss.org:PMLS:2927"":null,""imerss.org:PMLS:3244"":null,""imerss.org:PMLS:3583"":null,""imerss.org:PMLS:3936"":null,""imerss.org:PMLS:4769"":null,""imerss.org:PMLS:6119"":null,""imerss.org:PMLS:6321"":null,""imerss.org:PMLS:6593"":null,""imerss.org:PMLS:7029"":null,""imerss.org:PMLS:7157"":null,""imerss.org:PMLS:7313"":null,""imerss.org:PMLS:7433"":null,""imerss.org:PMLS:10118"":null,""imerss.org:PMLS:10207"":null,""imerss.org:PMLS:10277"":null,""imerss.org:PMLS:10603"":null,""imerss.org:PMLS:10879"":null,""imerss.org:PMLS:11139"":null,""imerss.org:PMLS:11326"":null,""imerss.org:PMLS:11943"":null,""imerss.org:PMLS:12047"":null,""imerss.org:PMLS:13199"":null,""imerss.org:PMLS:14884"":null,""imerss.org:PMLS:15501"":null,""imerss.org:PMLS:15619"":null,""imerss.org:PMLS:15961"":null,""imerss.org:PMLS:16947"":null,""imerss.org:PMLS:17327"":null,""imerss.org:PMLS:18186"":null,""imerss.org:PMLS:18279"":null,""imerss.org:PMLS:18456"":null,""imerss.org:PMLS:18600"":null,""iNat:24713815"":null,""iNat:68356743"":null,""iNat:159553365"":null,""iNat:166107168"":null,""iNat:3707787"":null,""iNat:6298899"":null,""iNat:7674344"":null,""iNat:8849417"":null,""iNat:24711794"":null,""iNat:68751509"":null,""iNat:68751815"":null,""iNat:68751953"":null,""iNat:68752661"":null,""iNat:68752663"":null,""iNat:68793033"":null,""iNat:68793274"":null,""iNat:68793505"":null,""iNat:86741984"":null,""iNat:97178775"":null,""iNat:120454710"":null,""iNat:164552729"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,,Aeolidioidea,Myrrhinidae,,,Hermissenda,crassicornis,Andy Lamb,PMLS,,,,imerss.org:PMLS:28,1969-02-21T00:00:00.000Z,,,,,,iNat:164552729,2023-05-28T00:00:00.000Z,,,,,,,,
Hiatella arctica,117617,Hiatella arctica,0,accepted,"(Linnaeus, 1767)",1,"{""iNat:165845820"":null}",Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Adapedonta,,,Hiatelloidea,Hiatellidae,,,Hiatella,arctica,,,,,,iNat:165845820,2023-06-04T00:00:00.000Z,,,,,,iNat:165845820,2023-06-04T00:00:00.000Z,,,,,,,,
Humilaria kennerleyi,873901,Humilaria kennerleyi,0,accepted,"(Reeve, 1863)",34,"{""3d6ad629-1264-4c1d-8f68-6b4cffff3776"":null,""imerss.org:PMLS:3227"":null,""imerss.org:PMLS:3563"":null,""imerss.org:PMLS:4011"":null,""imerss.org:PMLS:4242"":null,""imerss.org:PMLS:4355"":null,""imerss.org:PMLS:4752"":null,""imerss.org:PMLS:5213"":null,""imerss.org:PMLS:5586"":null,""imerss.org:PMLS:5772"":null,""imerss.org:PMLS:7298"":null,""imerss.org:PMLS:7636"":null,""imerss.org:PMLS:8133"":null,""imerss.org:PMLS:8233"":null,""imerss.org:PMLS:8684"":null,""imerss.org:PMLS:9103"":null,""imerss.org:PMLS:9546"":null,""imerss.org:PMLS:9660"":null,""imerss.org:PMLS:9902"":null,""imerss.org:PMLS:10858"":null,""imerss.org:PMLS:11017"":null,""imerss.org:PMLS:11528"":null,""imerss.org:PMLS:12035"":null,""imerss.org:PMLS:12733"":null,""imerss.org:PMLS:12861"":null,""imerss.org:PMLS:13308"":null,""imerss.org:PMLS:14056"":null,""imerss.org:PMLS:14291"":null,""imerss.org:PMLS:14389"":null,""imerss.org:PMLS:14971"":null,""imerss.org:PMLS:15488"":null,""imerss.org:PMLS:16509"":null,""imerss.org:PMLS:16602"":null,""imerss.org:PMLS:17121"":null}",Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Venerida,,,Veneroidea,Veneridae,Venerinae,,Humilaria,kennerleyi,Ian McTaggart-Cowan,RBCM,,,979-00318-002,3d6ad629-1264-4c1d-8f68-6b4cffff3776,1958-09-05T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:17121,2016-02-27T00:00:00.000Z,,,,,,,,
Katharina tunicata,47632,Katharina tunicata,0,accepted,"(Wood, 1815)",20,"{""imerss.org:PMLS:713"":null,""imerss.org:PMLS:1032"":null,""imerss.org:PMLS:3219"":null,""imerss.org:PMLS:6771"":null,""imerss.org:PMLS:9775"":null,""imerss.org:PMLS:10333"":null,""imerss.org:PMLS:13687"":null,""imerss.org:PMLS:15064"":null,""imerss.org:PMLS:16751"":null,""imerss.org:PMLS:17307"":null,""iNat:147426645"":null,""iNat:24824671"":null,""iNat:68090689"":null,""iNat:72865136"":null,""iNat:72907407"":null,""iNat:75651952"":null,""iNat:102592150"":null,""iNat:102593872"":null,""iNat:102593874"":null,""iNat:182740671"":null}",Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Mopaliidae,Mopaliinae,,Katharina,tunicata,Andy Lamb,PMLS,,,,imerss.org:PMLS:713,1993-08-16T00:00:00.000Z,,,,,,iNat:182740671,2023-09-10T00:00:00.000Z,1,1,1,0,1,0,xulum',"(Thom, 2011)"
Keenaea centifilosa,962184,Keenaea centifilosa,0,accepted,"(Carpenter, 1864)",2,"{""3395ecbd-ad8d-433b-9f18-00652f4d57bb"":null,""eb24d006-6d89-437f-be0a-66453cb33431"":null}",Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,,Cardioidea,Cardiidae,,,Keenaea,centifilosa,Ian McTaggart-Cowan,RBCM,,,979-00327,3395ecbd-ad8d-433b-9f18-00652f4d57bb,1958-09-05T00:00:00.000Z,Ian McTaggart-Cowan,RBCM,,,979-03303,eb24d006-6d89-437f-be0a-66453cb33431,1961-06-22T00:00:00.000Z,,,,,,,,
Keenocardium blandum,940598,Keenocardium blandum,0,accepted,"(Gould, 1850)",1,"{""b04d33eb-c003-4568-9d40-df01fa83a58a"":null}",Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,,Cardioidea,Cardiidae,Clinocardiinae,,Keenocardium,blandum,Dan Quayle,RBCM,,,989-00278-017,b04d33eb-c003-4568-9d40-df01fa83a58a,1959-12-11T00:00:00.000Z,Dan Quayle,RBCM,,,989-00278-017,b04d33eb-c003-4568-9d40-df01fa83a58a,1959-12-11T00:00:00.000Z,,,,,,,,
Kellia suborbicularis,253475,Kellia suborbicularis,0,accepted,"(Montagu, 1803)",2,"{""imerss.org:PMLS:3559"":null,""imerss.org:PMLS:12858"":null}",Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Galeommatida,,,Galeommatoidea,Lasaeidae,,,Kellia,suborbicularis,Andy Lamb,PMLS,,,,imerss.org:PMLS:3559,2006-06-30T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:12858,2010-04-18T00:00:00.000Z,,,,,,,,
Lacuna variegata,339150,Lacuna variegata,0,accepted,"Carpenter, 1864",1,"{""imerss.org:PMLS:9668"":null}",Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,,Littorinoidea,Littorinidae,Lacuninae,,Lacuna,variegata,Andy Lamb,PMLS,,,,imerss.org:PMLS:9668,2009-02-08T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:9668,2009-02-08T00:00:00.000Z,,,,,,,,
Lacuna vincta,193902,Lacuna vincta,0,accepted,,1,"{""iNat:168022884"":null}",Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,,Littorinoidea,Littorinidae,Lacuninae,,Lacuna,vincta,,,,,,iNat:168022884,2023-06-17T00:00:00.000Z,,,,,,iNat:168022884,2023-06-17T00:00:00.000Z,,,,,,,,
Lepeta concentrica,1240081,Lepeta concentrica,0,accepted,"(Middendorff, 1848)",5,"{""imerss.org:PMLS:4875"":null,""imerss.org:PMLS:7531"":null,""imerss.org:PMLS:9663"":null,""imerss.org:PMLS:16932"":null,""imerss.org:PMLS:18167"":null}",Animalia,Mollusca,,,Gastropoda,Patellogastropoda,,,,,Lottioidea,Lepetidae,,,Lepeta,concentrica,Andy Lamb,PMLS,,,,imerss.org:PMLS:4875,2007-10-14T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:18167,2018-06-19T00:00:00.000Z,,,,,,,,
Lepidochitona,130883,Lepidochitona sp.,0,accepted,,1,"{""abec0b40-3bff-43a6-9a65-b4919cd7dd0e"":null}",Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Tonicellidae,Tonicellinae,,Lepidochitona,,Charles Newcombe,RBCM,,,991-00066-001,abec0b40-3bff-43a6-9a65-b4919cd7dd0e,1893-06-01T00:00:00.000Z,Charles Newcombe,RBCM,,,991-00066-001,abec0b40-3bff-43a6-9a65-b4919cd7dd0e,1893-06-01T00:00:00.000Z,,,,,,,,
Lepidozona interstincta,131231,Lepidozona interstincta,0,accepted,"(Gould, 1852)",5,"{""3dca5bbd-8266-47d9-b345-8e02876a6b82"":null,""imerss.org:PMLS:3554"":null,""imerss.org:PMLS:9774"":null,""imerss.org:PMLS:15819"":null,""imerss.org:PMLS:16924"":null}",Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Chitonina,,Chitonoidea,Ischnochitonidae,,,Lepidozona,interstincta,,RBCM,,,986-00197-069,3dca5bbd-8266-47d9-b345-8e02876a6b82,1986-09-30T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:16924,2016-02-07T00:00:00.000Z,,,,,,,,
Lepidozona mertensii,117621,Lepidozona mertensii,0,accepted,"(Middendorff, 1847)",119,"{""446ee51f-2cf0-4821-8b59-ebd87cb2c49d"":null,""imerss.org:PMLS:1031"":null,""imerss.org:PMLS:2800"":null,""imerss.org:PMLS:2902"":null,""imerss.org:PMLS:3030"":null,""imerss.org:PMLS:3218"":null,""imerss.org:PMLS:3323"":null,""imerss.org:PMLS:3424"":null,""imerss.org:PMLS:3553"":null,""imerss.org:PMLS:4126"":null,""imerss.org:PMLS:4236"":null,""imerss.org:PMLS:4351"":null,""imerss.org:PMLS:4633"":null,""imerss.org:PMLS:4747"":null,""imerss.org:PMLS:4867"":null,""imerss.org:PMLS:4970"":null,""imerss.org:PMLS:5064"":null,""imerss.org:PMLS:5205"":null,""imerss.org:PMLS:5496"":null,""imerss.org:PMLS:5579"":null,""imerss.org:PMLS:5669"":null,""imerss.org:PMLS:5768"":null,""imerss.org:PMLS:5868"":null,""imerss.org:PMLS:6098"":null,""imerss.org:PMLS:6217"":null,""imerss.org:PMLS:6307"":null,""imerss.org:PMLS:6501"":null,""imerss.org:PMLS:6575"":null,""imerss.org:PMLS:6669"":null,""imerss.org:PMLS:6770"":null,""imerss.org:PMLS:6881"":null,""imerss.org:PMLS:7009"":null,""imerss.org:PMLS:7137"":null,""imerss.org:PMLS:7294"":null,""imerss.org:PMLS:7417"":null,""imerss.org:PMLS:7527"":null,""imerss.org:PMLS:7631"":null,""imerss.org:PMLS:7929"":null,""imerss.org:PMLS:8037"":null,""imerss.org:PMLS:8495"":null,""imerss.org:PMLS:8775"":null,""imerss.org:PMLS:8936"":null,""imerss.org:PMLS:9098"":null,""imerss.org:PMLS:9184"":null,""imerss.org:PMLS:9335"":null,""imerss.org:PMLS:9432"":null,""imerss.org:PMLS:9773"":null,""imerss.org:PMLS:9895"":null,""imerss.org:PMLS:9996"":null,""imerss.org:PMLS:10104"":null,""imerss.org:PMLS:10195"":null,""imerss.org:PMLS:10265"":null,""imerss.org:PMLS:10332"":null,""imerss.org:PMLS:10428"":null,""imerss.org:PMLS:10585"":null,""imerss.org:PMLS:10687"":null,""imerss.org:PMLS:10853"":null,""imerss.org:PMLS:11011"":null,""imerss.org:PMLS:11204"":null,""imerss.org:PMLS:11306"":null,""imerss.org:PMLS:11630"":null,""imerss.org:PMLS:11726"":null,""imerss.org:PMLS:11817"":null,""imerss.org:PMLS:11923"":null,""imerss.org:PMLS:12029"":null,""imerss.org:PMLS:12111"":null,""imerss.org:PMLS:12212"":null,""imerss.org:PMLS:12304"":null,""imerss.org:PMLS:12459"":null,""imerss.org:PMLS:12545"":null,""imerss.org:PMLS:12728"":null,""imerss.org:PMLS:12854"":null,""imerss.org:PMLS:12972"":null,""imerss.org:PMLS:13071"":null,""imerss.org:PMLS:13179"":null,""imerss.org:PMLS:13302"":null,""imerss.org:PMLS:13413"":null,""imerss.org:PMLS:13493"":null,""imerss.org:PMLS:13577"":null,""imerss.org:PMLS:13686"":null,""imerss.org:PMLS:13796"":null,""imerss.org:PMLS:13886"":null,""imerss.org:PMLS:13985"":null,""imerss.org:PMLS:14054"":null,""imerss.org:PMLS:14124"":null,""imerss.org:PMLS:14285"":null,""imerss.org:PMLS:14561"":null,""imerss.org:PMLS:14653"":null,""imerss.org:PMLS:14754"":null,""imerss.org:PMLS:14862"":null,""imerss.org:PMLS:14965"":null,""imerss.org:PMLS:15171"":null,""imerss.org:PMLS:15268"":null,""imerss.org:PMLS:15363"":null,""imerss.org:PMLS:15595"":null,""imerss.org:PMLS:15711"":null,""imerss.org:PMLS:15818"":null,""imerss.org:PMLS:15942"":null,""imerss.org:PMLS:16156"":null,""imerss.org:PMLS:16237"":null,""imerss.org:PMLS:16325"":null,""imerss.org:PMLS:16408"":null,""imerss.org:PMLS:16503"":null,""imerss.org:PMLS:16688"":null,""imerss.org:PMLS:16923"":null,""imerss.org:PMLS:17059"":null,""imerss.org:PMLS:17115"":null,""imerss.org:PMLS:17199"":null,""imerss.org:PMLS:17306"":null,""imerss.org:PMLS:17395"":null,""imerss.org:PMLS:17500"":null,""imerss.org:PMLS:17609"":null,""imerss.org:PMLS:17840"":null,""imerss.org:PMLS:18062"":null,""imerss.org:PMLS:18159"":null,""imerss.org:PMLS:18263"":null,""imerss.org:PMLS:18345"":null,""iNat:169325937"":null,""iNat:182593069"":null}",Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Chitonina,,Chitonoidea,Ischnochitonidae,,,Lepidozona,mertensii,,RBCM,,,986-00191-036,446ee51f-2cf0-4821-8b59-ebd87cb2c49d,1986-04-08T00:00:00.000Z,,,,,,iNat:182593069,2023-09-09T00:00:00.000Z,,,,,,,,
Leukoma staminea,333608,Leukoma staminea,0,accepted,"(Conrad, 1837)",26,"{""imerss.org:PMLS:4872"":null,""imerss.org:PMLS:5306"":null,""imerss.org:PMLS:5394"":null,""imerss.org:PMLS:5585"":null,""imerss.org:PMLS:7141"":null,""imerss.org:PMLS:7737"":null,""imerss.org:PMLS:14970"":null,""imerss.org:PMLS:15824"":null,""imerss.org:PMLS:16329"":null,""imerss.org:PMLS:17120"":null,""imerss.org:PMLS:18164"":null,""iNat:49172974"":null,""iNat:123879924"":null,""iNat:134591837"":null,""iNat:164178076"":null,""iNat:4017301"":null,""iNat:4017313"":null,""iNat:4017343"":null,""iNat:24259211"":null,""iNat:24701214"":null,""iNat:25657018"":null,""iNat:25657024"":null,""iNat:73584203"":null,""iNat:84440834"":null,""iNat:164153716"":null,""iNat:165069402"":null}",Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Venerida,,,Veneroidea,Veneridae,Venerinae,,Leukoma,staminea,Andy Lamb,PMLS,,,,imerss.org:PMLS:4872,2007-10-14T00:00:00.000Z,,,,,,iNat:164178076,2023-05-27T00:00:00.000Z,1,1,0,0,1,0,skw'lhey,"(Thom, 2011)"
Limacia cockerelli,538830,Limacia cockerelli,0,accepted,"(MacFarland, 1905)",15,"{""imerss.org:PMLS:509"":null,""imerss.org:PMLS:884"":null,""imerss.org:PMLS:1255"":null,""imerss.org:PMLS:1410"":null,""imerss.org:PMLS:1501"":null,""imerss.org:PMLS:1601"":null,""imerss.org:PMLS:1768"":null,""imerss.org:PMLS:2505"":null,""imerss.org:PMLS:3935"":null,""imerss.org:PMLS:4446"":null,""imerss.org:PMLS:5888"":null,""imerss.org:PMLS:7310"":null,""imerss.org:PMLS:9111"":null,""imerss.org:PMLS:15183"":null,""imerss.org:PMLS:16944"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Polyceroidea,Polyceridae,Triophinae,,Limacia,cockerelli,Andy Lamb,PMLS,,,,imerss.org:PMLS:509,1985-12-07T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:16944,2016-02-07T00:00:00.000Z,,,,,,,,
Limacina helicina,345356,Limacina helicina,0,accepted,"(Phipps, 1774)",1,"{""imerss.org:PMLS:10595"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,,Pteropoda,Euthecosomata,,Limacinoidea,Limacinidae,,,Limacina,helicina,Andy Lamb,PMLS,,,,imerss.org:PMLS:10595,2009-04-04T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:10595,2009-04-04T00:00:00.000Z,,,,,,,,
Lirabuccinum dirum,117642,Lirabuccinum dirum,0,accepted,"(Reeve, 1846)",31,"{""imerss.org:PMLS:502"":null,""imerss.org:PMLS:2917"":null,""imerss.org:PMLS:3570"":null,""imerss.org:PMLS:4133"":null,""imerss.org:PMLS:4247"":null,""imerss.org:PMLS:4643"":null,""imerss.org:PMLS:4879"":null,""imerss.org:PMLS:5074"":null,""imerss.org:PMLS:5590"":null,""imerss.org:PMLS:6225"":null,""imerss.org:PMLS:7148"":null,""imerss.org:PMLS:7424"":null,""imerss.org:PMLS:7642"":null,""imerss.org:PMLS:7739"":null,""imerss.org:PMLS:9440"":null,""imerss.org:PMLS:9666"":null,""imerss.org:PMLS:9906"":null,""imerss.org:PMLS:10005"":null,""imerss.org:PMLS:10509"":null,""imerss.org:PMLS:10697"":null,""imerss.org:PMLS:12119"":null,""imerss.org:PMLS:12738"":null,""imerss.org:PMLS:13994"":null,""imerss.org:PMLS:14663"":null,""imerss.org:PMLS:14876"":null,""imerss.org:PMLS:17126"":null,""imerss.org:PMLS:17317"":null,""iNat:24725394"":null,""iNat:160837797"":null,""iNat:182740633"":null,""iNat:182740636"":null}",Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Buccinoidea,Tudiclidae,,,Lirabuccinum,dirum,Andy Lamb,PMLS,,,,imerss.org:PMLS:502,1985-12-07T00:00:00.000Z,,,,,,iNat:182740633,2023-09-10T00:00:00.000Z,,,,,,,,
Littorina scutulata,69995,Littorina scutulata,0,accepted,"Gould, 1849",20,"{""iNat:5108046"":null,""iNat:49173446"":null,""iNat:167989232"":null,""iNat:2566456"":null,""iNat:3971332"":null,""iNat:24701239"":null,""iNat:25480325"":null,""iNat:37085712"":null,""iNat:110936368"":null,""iNat:111052775"":null,""iNat:117625762"":null,""iNat:127159462"":null,""iNat:161015673"":null,""iNat:164153704"":null,""iNat:164356952"":null,""iNat:164357886"":null,""iNat:165069116"":null,""iNat:165554054"":null,""iNat:165739053"":null,""iNat:165847945"":null}",Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,,Littorinoidea,Littorinidae,Littorininae,,Littorina,scutulata,,,,,,iNat:2566456,2015-03-04T00:00:00.000Z,,,,,,iNat:167989232,2023-06-17T00:00:00.000Z,,,,,,,,
Littorina sitkana,129298,Littorina sitkana,0,accepted,"Philippi, 1846",6,"{""iNat:5185500"":null,""iNat:6223684"":null,""iNat:25597353"":null,""iNat:25597355"":null,""iNat:123934622"":null,""iNat:165069082"":null}",Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,,Littorinoidea,Littorinidae,Littorininae,,Littorina,sitkana,,,,,,iNat:5185500,2017-02-23T00:00:00.000Z,,,,,,iNat:165069082,2023-05-27T00:00:00.000Z,,,,,,,,
Lottia digitalis,64287,Lottia digitalis,0,accepted,"(Rathke, 1833)",10,"{""iNat:164069368"":null,""iNat:4017022"":null,""iNat:24518704"":null,""iNat:24672705"":null,""iNat:24746143"":null,""iNat:25478047"":null,""iNat:25478061"":null,""iNat:107679458"":null,""iNat:113988986"":null,""iNat:164152127"":null}",Animalia,Mollusca,,,Gastropoda,Patellogastropoda,,,,,Lottioidea,Lottiidae,Lottiinae,Lottiini,Lottia,digitalis,,,,,,iNat:4017022,2016-09-01T00:00:00.000Z,,,,,,iNat:164069368,2023-05-27T00:00:00.000Z,,,,,,,,
