id,time_observed_at,observed_on,user_login,user_name,quality_grade,coordinates_obscured,image_url,positional_accuracy,positioning_method,positioning_device,scientific_name,common_name,captive,taxon_id,taxon_rank,latitude,longitude,private_latitude,private_longitude,phylum
164095353,2023-05-27T15:44:48-07:00,2023-05-27,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283885809/square.jpg,16,,,Paxistima myrsinites,Oregon Boxwood,false,63893,species,48.9086870529,-123.4083352479,,,Tracheophyta
164095359,2023-05-27T15:57:38-07:00,2023-05-27,tinnes,Tyler Innes,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283885852/square.jpg,18,,,Acmispon parviflorus,Short-flower Deervetch,false,57048,species,48.9087148032,-123.4085704476,,,Tracheophyta
164095744,2023-05-27T15:36:41-07:00,2023-05-27,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283886526/square.jpg,16,,,Senecio sylvaticus,Heath Groundsel,false,53210,species,48.9088909891,-123.4085186104,,,Tracheophyta
164095916,2023-05-27T15:51:12-07:00,2023-05-27,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283886669/square.jpg,42,,,Cotoneaster horizontalis,Wall cotoneaster,false,53771,species,48.9087572025,-123.4082034685,,,Tracheophyta
164095979,2023-05-27T15:54:02-07:00,2023-05-27,andytaggartsmith,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283886760/square.jpg,10,,,Leucanthemum vulgare,oxeye daisy,false,56057,species,48.9087298399,-123.408444999,,,Tracheophyta
164096138,2023-05-27T15:58:55-07:00,2023-05-27,andytaggartsmith,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283887040/square.jpg,24,,,Allium acuminatum,Hooker's onion,false,59782,species,48.9089124884,-123.4086392722,,,Tracheophyta
164096199,2023-05-27T16:02:28-07:00,2023-05-27,christelle24,Christelle Mailhe,needs_id,false,https://static.inaturalist.org/photos/283887033/square.jpeg,,,,Campanula persicifolia,Peach-leaved Bellflower,false,159764,species,48.9079806,-123.3730532,,,Tracheophyta
164096717,2023-05-27T16:00:05-07:00,2023-05-27,tinnes,Tyler Innes,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283887887/square.jpg,112,,,Festuca microstachys pauciflora,Pacific Fescue,false,1377236,variety,48.9088158607,-123.4085087405,,,Tracheophyta
164096803,2023-05-27T16:05:41-07:00,2023-05-27,tinnes,Tyler Innes,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283888249/square.jpg,8,,,Alectoria vancouverensis,Vancouver Witch's Hair Lichen,false,205455,species,48.9087597681,-123.4085060248,,,Ascomycota
164096958,2023-05-27T16:02:22-07:00,2023-05-27,andytaggartsmith,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283888278/square.jpg,9,,,Collomia heterophylla,variableleaf collomia,false,52996,species,48.9086850621,-123.4085274101,,,Tracheophyta
164097227,2023-05-27T16:07:49-07:00,2023-05-27,spencer115,Spencer Shields,research,false,https://static.inaturalist.org/photos/283888610/square.jpeg,17,,,Allium acuminatum,Hooker's onion,false,59782,species,48.86791999,-123.37623917,,,Tracheophyta
164097419,2023-05-26T11:24:14-07:00,2023-05-26,mjjkang,Myung Jin (John) Kang,research,false,https://static.inaturalist.org/photos/283888892/square.jpeg,,,,Scirpus microcarpus,Panicled Bulrush,false,59068,species,48.9490789722,-123.502876,,,Tracheophyta
164097477,2023-05-26T11:25:16-07:00,2023-05-26,mjjkang,Myung Jin (John) Kang,needs_id,false,https://static.inaturalist.org/photos/283889008/square.jpeg,,,,Carex,true sedges,false,48571,genus,48.9491399722,-123.5028609722,,,Tracheophyta
164097549,2023-05-26T11:29:51-07:00,2023-05-26,mjjkang,Myung Jin (John) Kang,needs_id,false,https://static.inaturalist.org/photos/283889144/square.jpeg,,,,Juncus,rushes,false,52643,genus,48.9491701,-123.5028884,,,Tracheophyta
164097659,2023-05-26T11:43:01-07:00,2023-05-26,mjjkang,Myung Jin (John) Kang,research,false,https://static.inaturalist.org/photos/283889386/square.jpeg,,,,Collomia heterophylla,variableleaf collomia,false,52996,species,48.9492793,-123.5029440997,,,Tracheophyta
164097691,2023-05-27T16:10:16-07:00,2023-05-27,andytaggartsmith,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283889510/square.jpg,22,,,Luzula multiflora,heath wood-rush,false,164948,species,48.9089630757,-123.4086975476,,,Tracheophyta
164097725,2023-05-26T11:59:06-07:00,2023-05-26,mjjkang,Myung Jin (John) Kang,needs_id,false,https://static.inaturalist.org/photos/283889538/square.jpeg,,,,Zygoptera,Damselflies,false,47928,suborder,48.9493561,-123.5031761,,,Arthropoda
164097775,2023-05-26T12:19:19-07:00,2023-05-26,mjjkang,Myung Jin (John) Kang,research,false,https://static.inaturalist.org/photos/283889646/square.jpeg,,,,Nuphar polysepala,western yellow pond-lily,false,78234,species,48.949275,-123.503235,,,Tracheophyta
164097807,2023-05-27T16:11:29-07:00,2023-05-27,angeleen,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/287454536/square.jpg,9,,,Metacarcinus gracilis,Graceful Rock Crab,false,116721,species,48.9000129607,-123.4067897313,,,Arthropoda
164097832,2023-05-26T14:17:51-07:00,2023-05-26,mjjkang,Myung Jin (John) Kang,research,false,https://static.inaturalist.org/photos/283889784/square.jpeg,,,,Ricciocarpos natans,fringed heartwort,false,56422,species,48.9485533,-123.5027292,,,Marchantiophyta
164097911,2023-05-26T14:25:52-07:00,2023-05-26,mjjkang,Myung Jin (John) Kang,needs_id,false,https://static.inaturalist.org/photos/283889985/square.jpeg,,,,Myrrhis odorata,sweet cicely,false,51618,species,48.9479899722,-123.5017869722,,,Tracheophyta
164097965,2023-05-27T16:06:46-07:00,2023-05-27,tinnes,Tyler Innes,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283954123/square.jpg,123,,,Collomia heterophylla,variableleaf collomia,false,52996,species,48.9087139309,-123.408796054,,,Tracheophyta
164097973,2023-05-27T16:12:57-07:00,2023-05-27,tinnes,Tyler Innes,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283954176/square.jpg,443,,,Racomitrium lanuginosum,Woolly Fringe-moss,false,167684,species,48.9088086948,-123.4085330354,,,Bryophyta
164097977,2023-05-27T14:39:23-07:00,2023-05-27,mjjkang,Myung Jin (John) Kang,research,false,https://static.inaturalist.org/photos/283890097/square.jpeg,,,,Papilio zelicaon,Anise Swallowtail,false,51097,species,48.9298724,-123.4677372997,,,Arthropoda
164098203,2023-05-27T16:13:07-07:00,2023-05-27,spencer115,Spencer Shields,research,false,https://static.inaturalist.org/photos/283890560/square.jpeg,9,,,Sedum spathulifolium,Broad-leaved Stonecrop,false,58886,species,48.8679727,-123.37669977,,,Tracheophyta
164101451,2023-05-27T16:33:08-07:00,2023-05-27,kathq,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283896703/square.jpeg,8,,,Philodromus dispar,Eurasian Running Crab Spider,false,227754,species,48.93975419,-123.49509182,,,Arthropoda
164101606,2023-05-27T16:34:15-07:00,2023-05-27,kathq,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283896944/square.jpeg,5,,,Thyanta pallidovirens,Red-shouldered Stink Bug,false,211001,species,48.939702,-123.495154,,,Arthropoda
164101748,2023-05-27T16:24:27-07:00,2023-05-27,christelle24,Christelle Mailhe,needs_id,false,https://static.inaturalist.org/photos/283897257/square.jpeg,12,,,Juniperus,junipers,false,47574,genus,48.9076655859,-123.3728593324,,,Tracheophyta
164101863,2023-05-27T16:35:59-07:00,2023-05-27,christelle24,Christelle Mailhe,needs_id,false,https://static.inaturalist.org/photos/283897444/square.jpeg,8,,,Juniperus maritima,Seaside Juniper,false,164313,species,48.9076171217,-123.3729769485,,,Tracheophyta
164101983,2023-05-27T16:36:35-07:00,2023-05-27,christelle24,Christelle Mailhe,needs_id,false,https://static.inaturalist.org/photos/283910374/square.jpeg,12,,,Pinus contorta,lodgepole pine,false,48934,species,48.9075564334,-123.37294514,,,Tracheophyta
164104509,2023-05-27T16:52:04-07:00,2023-05-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283919237/square.jpg,6,,,Hylocomiadelphus triquetrus,rough goose neck moss,false,1138381,species,48.8697876921,-123.3778312617,,,Bryophyta
164105297,2023-05-27T16:54:11-07:00,2023-05-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283919275/square.jpg,4,,,Rumex acetosella,Sheep's sorrel,false,53195,species,48.869641749,-123.3777379181,,,Tracheophyta
164106081,2023-05-27T16:53:18-07:00,2023-05-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283909484/square.jpg,40,,,Homalothecium megaptilum,Trachybryum Moss,false,236885,species,48.8696528692,-123.3777731751,,,Bryophyta
164106615,2023-05-27T16:56:07-07:00,2023-05-27,chlorophilia,Andrew Simon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283919325/square.jpg,4,,,Luzula,woodrushes,false,55796,genus,48.8696767576,-123.3777667211,,,Tracheophyta
164108478,2023-05-27T17:17:26-07:00,2023-05-27,dwayne53,Dwayne Doornbosch,research,false,https://static.inaturalist.org/photos/284255308/square.jpeg,8,,,Malacosoma californica,Western Tent Caterpillar Moth,false,359294,species,48.89813169,-123.4007088,,,Arthropoda
164108954,2023-05-27T17:05:12-07:00,2023-05-27,chlorophilia,Andrew Simon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283919487/square.jpg,4,,,Collinsia,Blue-eyed Marys,false,47324,genus,48.8695927555,-123.3775339695,,,Tracheophyta
164111102,2023-05-27T13:40:01-07:00,2023-05-27,alyanalalani,Alyana Lalani,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283966886/square.jpg,188,,,Nucella ostrina,Striped Dogwinkle,false,122704,species,48.9432087676,-123.5104627374,,,Mollusca
164112174,2023-05-27T15:30:50-07:00,2023-05-27,activista,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283916375/square.jpg,16,,,Bombus vancouverensis vancouverensis,Vancouver Island Bumble Bee,false,1020322,subspecies,48.8668833333,-123.3146216667,,,Arthropoda
164113064,2023-05-27T17:06:41-07:00,2023-05-27,chlorophilia,Andrew Simon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283919603/square.jpg,3,,,Melica subulata,Alaska Oniongrass,false,77986,species,48.8698588126,-123.3771532496,,,Tracheophyta
164113193,2023-05-27T17:07:11-07:00,2023-05-27,chlorophilia,Andrew Simon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283918459/square.jpg,4,,,Claytonia sibirica,Candy Flower,false,55767,species,48.8698690804,-123.3772203886,,,Tracheophyta
164113207,2023-05-27T17:09:22-07:00,2023-05-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283918487/square.jpg,3,,,Platismatia glauca,Varied Rag Lichen,false,117874,species,48.8697993011,-123.3770773095,,,Ascomycota
164113216,2023-05-27T17:10:03-07:00,2023-05-27,chlorophilia,Andrew Simon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283918520/square.jpg,4,,,Stereodon subimponens,,false,1123573,species,48.8697677432,-123.3770700173,,,Bryophyta
164113227,2023-05-27T17:11:17-07:00,2023-05-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283918571/square.jpg,4,,,Nemophila parviflora,small-flowered nemophila,false,57353,species,48.8698495098,-123.377126036,,,Tracheophyta
164113262,2023-05-27T17:13:10-07:00,2023-05-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283918621/square.jpg,50,,,Sphaerophorus tuckermanii,Tuckerman's Coral Lichen,false,123231,species,48.8697605244,-123.376986886,,,Ascomycota
164113342,2023-05-27T13:45:19-07:00,2023-05-27,alyanalalani,Alyana Lalani,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283967224/square.jpg,3,,,Balanidae,,false,49128,family,48.9429573901,-123.510414865,,,Arthropoda
164113688,2023-05-27T17:00:03-07:00,2023-05-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283919450/square.jpg,4,,,Anthoxanthum odoratum,sweet vernal grass,false,75475,species,48.8696049247,-123.3777170164,,,Tracheophyta
164113766,2023-05-27T17:13:48-07:00,2023-05-27,chlorophilia,Andrew Simon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283919637/square.jpg,50,,,Hypogymnia physodes,Hooded Tube Lichen,false,117971,species,48.8697545417,-123.3770394233,,,Ascomycota
164113791,2023-05-27T17:45:54-07:00,2023-05-27,chlorophilia,Andrew Simon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283919772/square.jpg,5,,,Dicranoweisia cirrata,Common Pincushion,false,67949,species,48.8680771133,-123.3770866134,,,Bryophyta
164113846,2023-05-27T17:49:22-07:00,2023-05-27,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/284317083/square.jpg,9,,,Thamnophis ordinoides,Northwestern Garter Snake,false,28389,species,48.8679564978,-123.3762555477,,,Chordata
164115304,2023-05-27T13:46:04-07:00,2023-05-27,alyanalalani,Alyana Lalani,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283967410/square.jpg,4,,,Anthopleura elegantissima,Aggregating Anemone,false,52564,species,48.9429625869,-123.5104777293,,,Cnidaria
164115334,2023-05-27T13:47:57-07:00,2023-05-27,alyanalalani,Alyana Lalani,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283967572/square.jpg,22,,,Pisaster ochraceus,Ochre Sea Star,false,49699,species,48.9429136366,-123.5106496324,,,Echinodermata
164115415,2023-05-27T13:48:27-07:00,2023-05-27,alyanalalani,Alyana Lalani,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283967716/square.jpg,22,,,Pisaster ochraceus,Ochre Sea Star,false,49699,species,48.9429295083,-123.5106385413,,,Echinodermata
164116510,2023-05-27T17:18:52-07:00,2023-05-27,christelle24,Christelle Mailhe,needs_id,false,https://static.inaturalist.org/photos/283925030/square.jpeg,12,,,Hypnales,feather mosses,false,67858,order,48.9076505066,-123.372953499,,,Bryophyta
164119944,2023-05-27T14:36:21-07:00,2023-05-27,kathq,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/284748000/square.jpeg,100,,,Elasmostethus cruciatus,Red-cross Shield Bug,false,130508,species,48.9441,-123.513,,,Arthropoda
164121710,2023-05-27T04:27:09-07:00,2023-05-27,kevintoo,Kevin Toomer,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283935670/square.jpeg,21,,,Tricyphona,,false,512122,genus,48.872979,-123.34654,,,Arthropoda
164121775,2023-05-27T04:27:09-07:00,2023-05-27,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283935824/square.jpeg,21,,,Orthosia transparens,,false,226651,species,48.872979,-123.34654,,,Arthropoda
164121850,2023-05-27T04:27:09-07:00,2023-05-27,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283935984/square.jpeg,21,,,Tyria jacobaeae,Cinnabar moth,false,51781,species,48.872979,-123.34654,,,Arthropoda
164121902,2023-05-27T04:27:09-07:00,2023-05-27,kevintoo,Kevin Toomer,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283936116/square.jpeg,21,,,Venusia,,false,178655,genus,48.872979,-123.34654,,,Arthropoda
164121959,2023-05-27T04:27:09-07:00,2023-05-27,kevintoo,Kevin Toomer,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283936248/square.jpeg,21,,,Venusia,,false,178655,genus,48.872979,-123.34654,,,Arthropoda
164122400,2023-05-27T04:27:09-07:00,2023-05-27,kevintoo,Kevin Toomer,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283937158/square.jpeg,21,,,Hydriomena,,false,68651,genus,48.872979,-123.34654,,,Arthropoda
164122546,2023-05-27T04:27:09-07:00,2023-05-27,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283937466/square.jpeg,21,,,Pero behrensaria,Behr's Pero Moth,false,227513,species,48.872979,-123.34654,,,Arthropoda
164122655,2023-05-27T04:27:09-07:00,2023-05-27,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283937618/square.jpeg,21,,,Ampedus rhodopus,,false,456234,species,48.872979,-123.34654,,,Arthropoda
164122739,2023-05-27T04:27:09-07:00,2023-05-27,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283937812/square.jpeg,21,,,Spilosoma virginica,Virginian Tiger Moth,false,60839,species,48.872979,-123.34654,,,Arthropoda
164122988,2023-05-27T04:27:09-07:00,2023-05-27,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283938207/square.jpeg,21,,,Eucalantica polita,,false,348868,species,48.872979,-123.34654,,,Arthropoda
164123129,2023-05-27T04:27:09-07:00,2023-05-27,kevintoo,Kevin Toomer,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283938368/square.jpeg,21,,,Digrammia,,false,173868,genus,48.872979,-123.34654,,,Arthropoda
164123187,2023-05-27T04:27:09-07:00,2023-05-27,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283938444/square.jpeg,21,,,Plagodis pulveraria,Barred Umber,false,228262,species,48.872979,-123.34654,,,Arthropoda
164126805,2023-05-27T10:25:35-07:00,2023-05-27,lovealllife,Dave Zeuss Cochrane,research,false,https://static.inaturalist.org/photos/283945760/square.jpeg,,,,Cerorhinca monocerata,Rhinoceros Auklet,false,4553,species,48.9267576,-123.4965626997,,,Chordata
164129532,2023-05-27T19:45:53-07:00,2023-05-27,mjjkang,Myung Jin (John) Kang,needs_id,false,https://static.inaturalist.org/photos/283951260/square.jpeg,9,,,Danthonia decumbens,mountain heath grass,false,76603,species,48.8705108,-123.3194286,,,Tracheophyta
164129597,2023-05-27T19:47:03-07:00,2023-05-27,mjjkang,Myung Jin (John) Kang,needs_id,false,https://static.inaturalist.org/photos/283990061/square.jpeg,9,,,Danthonia californica,California oatgrass,false,57165,species,48.87054756,-123.31942898,,,Tracheophyta
164131186,2023-05-27T16:21:10-07:00,2023-05-27,tinnes,Tyler Innes,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283954248/square.jpg,35,,,Cladonia rangiferina,gray reindeer lichen,false,119778,species,48.9091209813,-123.4091164583,,,Ascomycota
164131544,2023-05-27T17:37:47-07:00,2023-05-27,jared251,Jared Connoy,research,false,https://static.inaturalist.org/photos/283955042/square.jpg,80,,,Mopalia muscosa,Mossy Chiton,false,117633,species,48.8998605401,-123.4080411972,,,Mollusca
164131667,2023-05-27T09:42:51-07:00,2023-05-27,jared251,Jared Connoy,research,false,https://static.inaturalist.org/photos/283983839/square.jpg,119,,,Cancer productus,Red Rock Crab,false,47826,species,48.8973646417,-123.4108826581,,,Arthropoda
164133001,2023-05-27T12:26:47-07:00,2023-05-27,christelle24,Christelle Mailhe,needs_id,false,https://static.inaturalist.org/photos/283957255/square.jpeg,,,,Dianthus barbatus,Sweet-William,false,60015,species,48.9076418,-123.3730146,,,Tracheophyta
164134070,2023-05-27T06:31:55-07:00,2023-05-27,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283959365/square.jpeg,,,,Ariolimax columbianus,Pacific Banana Slug,false,47776,species,48.8739361111,-123.3449694444,,,Mollusca
164134211,2023-05-27T10:09:27-07:00,2023-05-27,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283959580/square.jpeg,,,,Thamnophis ordinoides,Northwestern Garter Snake,false,28389,species,48.866475,-123.3504944444,,,Chordata
164136367,2023-05-27T17:40:03-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283963599/square.jpg,4,,,Thamnophis elegans,Western Terrestrial Garter Snake,false,28398,species,48.9437216667,-123.514825,,,Chordata
164136510,2023-05-27T16:32:09-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283963988/square.jpg,4,,,Thamnophis sirtalis pickeringii,Puget Sound Garter Snake,false,28363,subspecies,48.9435083333,-123.5126333333,,,Chordata
164136618,2023-05-27T17:15:37-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283964274/square.jpg,15,,,Selasphorus rufus,Rufous Hummingbird,false,6363,species,48.9431416667,-123.5138866667,,,Chordata
164136777,2023-05-27T16:03:31-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283964879/square.jpg,421,,,Elgaria coerulea,Northern Alligator Lizard,false,32064,species,48.9429083333,-123.5134666667,,,Chordata
164136965,2023-05-27T16:01:42-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283965041/square.jpg,27,,,Elgaria coerulea,Northern Alligator Lizard,false,32064,species,48.9428633333,-123.5135583333,,,Chordata
164137014,2023-05-27T07:48:45-07:00,2023-05-27,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283965005/square.jpeg,21,,,Cytisus scoparius,Scotch Broom,false,48538,species,48.866395,-123.334071,,,Tracheophyta
164137226,2023-05-27T15:36:32-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283965398/square.jpg,4,,,Thamnophis ordinoides,Northwestern Garter Snake,false,28389,species,48.9450616667,-123.515595,,,Chordata
164137403,2023-05-27T15:33:13-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283965693/square.jpg,4,,,Thamnophis ordinoides,Northwestern Garter Snake,false,28389,species,48.94508,-123.5156783333,,,Chordata
164137541,2023-05-27T15:15:05-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283966076/square.jpg,20,,,Amanita pantherinoides,Western Panther,false,738406,species,48.9454166667,-123.5166083333,,,Basidiomycota
164137597,2023-05-27T07:50:02-07:00,2023-05-27,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283966050/square.jpeg,43,,,Plectritis congesta,shortspur seablush,false,57786,species,48.866633,-123.334936,,,Tracheophyta
164137930,2023-05-27T15:13:40-07:00,2023-05-27,gavinh,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283966937/square.jpg,62,,,Arion,ater-group Arion Slugs,false,549548,subgenus,48.9454583333,-123.5168083333,,,Mollusca
164137965,2023-05-27T07:50:02-07:00,2023-05-27,kevintoo,Kevin Toomer,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283966903/square.jpeg,43,,,Lupinus,lupines,false,47121,genus,48.866709,-123.335691,,,Tracheophyta
164138181,2023-05-27T14:39:49-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283967315/square.jpg,16,,,Rana aurora,Northern Red-legged Frog,false,25545,species,48.9438383333,-123.51203,,,Chordata
164138249,2023-05-27T07:50:02-07:00,2023-05-27,kevintoo,Kevin Toomer,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283967327/square.jpeg,21,,,Allium acuminatum,Hooker's onion,false,59782,species,48.866791,-123.336502,,,Tracheophyta
164138408,2023-05-27T14:47:15-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283967626/square.jpg,4,,,Sympetrum illotum,Cardinal Meadowhawk,false,51555,species,48.9438666667,-123.5119783333,,,Arthropoda
164138492,2023-05-27T07:50:02-07:00,2023-05-27,kevintoo,Kevin Toomer,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283967708/square.jpeg,21,,,Lasioglossum,,false,57678,genus,48.867294,-123.338531,,,Arthropoda
164138514,2023-05-27T14:03:10-07:00,2023-05-27,alyanalalani,Alyana Lalani,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283967773/square.jpg,22,,,Pagurus hirsutiusculus,Pacific Hairy Hermit Crab,false,63219,species,48.9429349532,-123.5106405952,,,Arthropoda
164138618,2023-05-27T14:53:29-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283967903/square.jpg,15,,,Rana aurora,Northern Red-legged Frog,false,25545,species,48.9439616667,-123.5122383333,,,Chordata
164138759,2023-05-27T14:50:05-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283968124/square.jpg,4,,,Thamnophis ordinoides,Northwestern Garter Snake,false,28389,species,48.9440033333,-123.5121466667,,,Chordata
164138807,2023-05-27T14:06:34-07:00,2023-05-27,alyanalalani,Alyana Lalani,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283968237/square.jpg,22,,,Evasterias troschelii,Mottled Star,false,84265,species,48.9429185314,-123.5106353836,,,Echinodermata
164139040,2023-05-27T14:19:42-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283968499/square.jpg,16,,,Elgaria coerulea,Northern Alligator Lizard,false,32064,species,48.943,-123.5110383333,,,Chordata
164139136,2023-05-27T14:08:15-07:00,2023-05-27,alyanalalani,Alyana Lalani,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283968768/square.jpg,22,,,Tonicellinae,,false,1067212,subfamily,48.9429429267,-123.5106435021,,,Mollusca
164139138,2023-05-27T08:19:01-07:00,2023-05-27,kevintoo,Kevin Toomer,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283968619/square.jpeg,43,,,Machimus,Bladetails,false,61617,genus,48.867185,-123.338079,,,Arthropoda
164139187,2023-05-27T14:06:31-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283968781/square.jpg,119,,,Castilleja hispida,harsh indian paintbrush,false,128204,species,48.9427916667,-123.5120166667,,,Tracheophyta
164139234,2023-05-27T14:20:05-07:00,2023-05-27,alyanalalani,Alyana Lalani,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283968847/square.jpg,22,,,Anthopleura elegantissima,Aggregating Anemone,false,52564,species,48.9428338178,-123.5106841093,,,Cnidaria
164139277,2023-05-27T14:24:28-07:00,2023-05-27,alyanalalani,Alyana Lalani,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/284035833/square.jpg,3,,,Pagurus hirsutiusculus,Pacific Hairy Hermit Crab,false,63219,species,48.9428535384,-123.5106119235,,,Arthropoda
164139286,2023-05-27T14:04:49-07:00,2023-05-27,gavinh,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/283969049/square.jpg,18,,,Monadenia fidelis,Pacific Sideband,false,62803,species,48.9428466667,-123.512375,,,Mollusca
164139393,2023-05-27T14:30:03-07:00,2023-05-27,alyanalalani,Alyana Lalani,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/284038693/square.jpg,8,,,Evasterias troschelii,Mottled Star,false,84265,species,48.9428679552,-123.5106253346,,,Echinodermata
164139406,2023-05-27T14:46:29-07:00,2023-05-27,alyanalalani,Alyana Lalani,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/284038767/square.jpg,3,,,Polycladida,Polyclad Flatworms,false,52318,order,48.9432691134,-123.5091397261,,,Platyhelminthes
