id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references,Name,Description,geometry,_93,Name Status,Referred iNaturalist Id,Referred iNaturalist Name
3064772,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,5B3D9719-29B6-1249-A658-64953127F757,L13377,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia umbricola,53485,T�nsberg & Ahti,Cladonia,NA,umbricola,NA,NA,Species,Trevor Goward,1996,Cladonia umbricola T�nsberg & Ahti (UBC L13377),Cladonia coniocraea; Cladonia umbricola Det. Trevor Goward 1996,NA,NA,NA,C. Beil,447,1974-06-14,1974,6,14,165,NA,1974 Jun 14,NA,decayed wood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"bowen island, plot # 15",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,53452a24-5da7-4b2f-a067-8746148ba45f,https://lichenportal.org/portal/collections/individual/index.php?occid=3064772,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.34, 49.38),accepted,194721,Cladonia umbricola
3064773,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,131D3A5E-A942-6E44-99A1-DA1FB6A93440,L13378,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia ochrochlora,53442,Fl�rke,Cladonia,NA,ochrochlora,NA,NA,Species,Trevor Goward,1996,Cladonia ochrochlora Fl�rke (UBC L13378),Cladonia coniocraea; Cladonia ochrochlora Det. Trevor Goward 1996,NA,NA,NA,C. Beil,448,1974-06-14,1974,6,14,165,NA,1974 Jun 14,NA,dead wood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"bowen island, plot # 15",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,60413a5d-e0d6-435a-b92b-e2e6308e3001,https://lichenportal.org/portal/collections/individual/index.php?occid=3064773,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.34, 49.38),accepted,203713,Cladonia ochrochlora
3064774,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,22B6C6E8-AA18-A843-ADFF-1148A42633A1,L13383,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia coniocraea,53390,(Fl�rke) Sprengel,Cladonia,NA,coniocraea,NA,NA,Species,NA,NA,Cladonia coniocraea (Fl�rke) Spreng. (UBC L13383),NA,NA,NA,NA,C. Beil,488,1974-06-18,1974,6,18,169,NA,1974 Jun 18,NA,dead wood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"bowen island, plot # 16",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,ad8561d4-ec19-4457-887f-d1d9f5c3dc7b,https://lichenportal.org/portal/collections/individual/index.php?occid=3064774,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.34, 49.38),accepted,155093,Cladonia coniocraea
3064775,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,2E18F521-1F89-B04F-82EF-A48CBC68B043,L13390,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia coniocraea,53390,(Fl�rke) Sprengel,Cladonia,NA,coniocraea,NA,NA,Species,Trevor Goward,NA,Cladonia coniocraea (Fl�rke) Spreng. (UBC L13390),NA,NA,NA,NA,C. Beil,512,1974-06-19,1974,6,19,170,NA,1974 Jun 19,NA,decayed wood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"bowen island, plot # 17",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,dd9997ca-0905-49e9-8105-f2e596b8c92c,https://lichenportal.org/portal/collections/individual/index.php?occid=3064775,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.34, 49.38),accepted,155093,Cladonia coniocraea
3064776,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,D48EE1AA-4758-8545-865A-F84AF9051EA7,L13397,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia coniocraea,53390,(Fl�rke) Sprengel,Cladonia,NA,coniocraea,NA,NA,Species,Trevor Goward,1996,Cladonia coniocraea (Fl�rke) Spreng. (UBC L13397),Cladonia coniocraea; Cladonia squamosa var. squamosa Det. Trevor Goward; Cladonia coniocraea Det. Trevor Goward 1996,NA,NA,NA,C. Beil,538,1974-06-19,1974,6,19,170,NA,1974 Jun 19,NA,dr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"bowen island, plot # 17",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,43c6c87d-0ac7-41cc-8405-8ed25d842b9f,https://lichenportal.org/portal/collections/individual/index.php?occid=3064776,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.34, 49.38),accepted,155093,Cladonia coniocraea
3064777,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,8FF54AC4-D2BB-8B4D-83E8-21D03BB171A5,L13404,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia coniocraea,53390,(Fl�rke) Sprengel,Cladonia,NA,coniocraea,NA,NA,Species,NA,NA,Cladonia coniocraea (Fl�rke) Spreng. (UBC L13404),NA,NA,NA,NA,C. Beil,563,1974-06-19,1974,6,19,170,NA,1974 Jun 19,NA,epiphytes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"bowen island, plot # 18",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,8364b504-644c-47e7-9c76-4d803db4ad19,https://lichenportal.org/portal/collections/individual/index.php?occid=3064777,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.34, 49.38),accepted,155093,Cladonia coniocraea
3064778,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,87E133B3-982B-CC46-B054-D757EBE70067,L13432,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia coniocraea,53390,(Fl�rke) Sprengel,Cladonia,NA,coniocraea,NA,NA,Species,Trevor Goward,NA,Cladonia coniocraea (Fl�rke) Spreng. (UBC L13432),NA,NA,NA,NA,C. Beil,887,1974-07-02,1974,7,2,183,NA,1974 Jul 02,NA,dh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"bowen island, plot # 26",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,f8b372cc-0b75-4a39-9205-53768e908cdb,https://lichenportal.org/portal/collections/individual/index.php?occid=3064778,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.34, 49.38),accepted,155093,Cladonia coniocraea
3064779,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,4C63EEBC-5FF5-6F45-A725-66B46F8566D7,L13434,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia coniocraea,53390,(Fl�rke) Sprengel,Cladonia,NA,coniocraea,NA,NA,Species,NA,NA,Cladonia coniocraea (Fl�rke) Spreng. (UBC L13434),NA,NA,?,NA,C. Beil,893,1974-07-02,1974,7,2,183,NA,1974 Jul 02,NA,epiphyte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"bowen island, plot # 26",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,df40aa07-c647-4f84-bc55-563641545fc5,https://lichenportal.org/portal/collections/individual/index.php?occid=3064779,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.34, 49.38),accepted,155093,Cladonia coniocraea
3064780,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,FAA192C8-51B9-5244-80B5-18F9C1DD95AA,L13435,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia coniocraea,53390,(Fl�rke) Sprengel,Cladonia,NA,coniocraea,NA,NA,Species,Trevor Goward,NA,Cladonia coniocraea (Fl�rke) Spreng. (UBC L13435),NA,NA,NA,NA,C. Beil,899,1974-07-02,1974,7,2,183,NA,1974 Jul 02,NA,on rock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"bowen island, plot # 26",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,d5959b86-faa1-4738-a826-a3dbdd8355f7,https://lichenportal.org/portal/collections/individual/index.php?occid=3064780,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.34, 49.38),accepted,155093,Cladonia coniocraea
3064781,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,ADDB7DBA-8D7C-1440-9BF0-923EE44AB0EA,L13436,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia albonigra,53364,Brodo & Ahti,Cladonia,NA,albonigra,NA,NA,Species,NA,NA,Cladonia albonigra Brodo & Ahti (UBC L13436),NA,NA,NA,NA,C. Beil,900,1974-07-02,1974,7,2,183,NA,1974 Jul 02,NA,decayed wood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"bowen island, plot # 26",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,3f45b3ec-f699-4814-afc6-ed7784e8edfd,https://lichenportal.org/portal/collections/individual/index.php?occid=3064781,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.34, 49.38),accepted,194699,Cladonia albonigra
3064782,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,119EA3EE-3FDB-1344-9BFC-FA1821C67BC5,L13444,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia coniocraea,53390,(Fl�rke) Sprengel,Cladonia,NA,coniocraea,NA,NA,Species,NA,NA,Cladonia coniocraea (Fl�rke) Spreng. (UBC L13444),NA,NA,?,NA,C. Beil,939,1974-07-02,1974,7,2,183,NA,1974 Jul 02,NA,decayed wood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"bowen island, plot # 26",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,1c40e958-f00b-422d-ac34-18445fa7f0cd,https://lichenportal.org/portal/collections/individual/index.php?occid=3064782,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.34, 49.38),accepted,155093,Cladonia coniocraea
3064824,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,0737D11D-A540-0E4B-9002-B028E3B3A1C5,L2252,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia norvegica,53440,T�nsberg & Holien,Cladonia,NA,norvegica,NA,NA,Species,Trevor Goward,NA,Cladonia norvegica T�nsberg & Holien (UBC L2252),"Cladonia coniocraea by Peterson, Con. M.E. Hale; Cladonia norvegica Con. T�nsberg",NA,NA,NA,E.B. Peterson,bp93,1962-03-15,1962,3,15,74,NA,1962 Mar 15,"TLC: barbatic acid, 4-O-demethylbarbatic acid (tr); Plus Cladonia ochrochlora",on decayed wood in shaded subalpine forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,round mt. garibaldi,NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,1273,NA,NA,NA,NA,1273 m,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,f75d5b26-2599-4bf4-b44c-973210450713,https://lichenportal.org/portal/collections/individual/index.php?occid=3064824,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.97),accepted,217129,Cladonia norvegica
3065045,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,3B94CCA6-7467-A848-A943-4C61D17B396C,L16175,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia|Cladonia crispata,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia crispata var. crispata,56730,(Ach.) Flot.,Cladonia,NA,crispata,var.,crispata,Variety,Trevor Goward,NA,Cladonia crispata (Ach.) Flot. var. crispata (UBC L16175),"Cladonia crispata by Trevor Goward by W.B. Schofield, J. Spence 1980; Cladonia crispata var. crispata Det. Trevor Goward",NA,NA,NA,"W.B. Schofield, J. Spence",75697,1980-10-04,1980,10,4,278,NA,1980 Oct 04,NA,boulders of slope within spray of falls,NA,NA,NA,NA,NA,herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=3ee989f7-a2b2-4ce9-8d9d-29928ff4e823 | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=88b83a9a-725a-4520-a0ef-85d58cb8e982 | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=1cf5ad07-8a2f-4a89-9a01-f1b0a8020971 | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=b0a76348-9858-4b00-8fe3-7e448016700a | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=1ad8bb7b-5c41-49d9-bf41-396e3642089f | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=39668e8d-6a1e-a1e4-d699-aaf46cfca472 | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=45aa51bd-74d1-4631-b8ee-36fc439596dc,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"brandywine falls, E of garibaldi station",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,720a0348-f421-473e-8670-2223c263c7c6,https://lichenportal.org/portal/collections/individual/index.php?occid=3065045,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.97),accepted,217086,Cladonia crispata
3065310,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,E20CF6C1-5B57-0343-A1FD-90A41EBEF241,L11597,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia|Cladonia ecmocyna,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia ecmocyna subsp. intermedia,56679,(Robbins) Ahti,Cladonia,NA,ecmocyna,subsp.,intermedia,Subspecies,Trevor Goward,1996,Cladonia ecmocyna Leight. subsp. intermedia (Robbins) Ahti (UBC L11597),Cladonia ecmocyna f. intermedia; Cladonia ecmocyna ssp. occidentalis Con. Ahti; Cladonia ecmocyna subsp. intermedia Det. Trevor Goward 1996,NA,NA,NA,I.M. Brodo,8187,1966-06-09,1966,6,9,160,NA,1966 Jun 09,NA,with moss ground cover,NA,NA,NA,NA,NA,herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=f4951c8a-59c9-4249-8b12-766ac094034f | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=8a56e0e2-16f4-4b9f-b9db-a32109250636 | herbariumSpecimenDuplicate: https://lichenportal.org/portal/collections/individual/index.php?guid=8b91a01a-7635-6354-8bb5-ef7dfe4241fc,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"garibaldi mtns: garibaldi, just N of dam; pinus contorta stand, fairly open",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,366,NA,NA,NA,NA,366m,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,1fbde4ec-abed-4980-94f1-cfa830df404b,https://lichenportal.org/portal/collections/individual/index.php?occid=3065310,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.97),accepted,179859,Cladonia ecmocyna
3065397,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,724A4E78-80DE-664D-9D51-BE3E55A7BE85,L2520,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia|Cladonia ecmocyna,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia ecmocyna subsp. intermedia,56679,(Robbins) Ahti,Cladonia,NA,ecmocyna,subsp.,intermedia,Subspecies,Trevor Goward,NA,Cladonia ecmocyna Leight. subsp. intermedia (Robbins) Ahti (UBC L2520),Cladonia ecmocyna; Cladonia ecmocyna subsp. intermedia Det. Trevor Goward,NA,NA,NA,K. Ohlsson,577,1969-07-11,1969,7,11,192,NA,1969 Jul 11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,black tusk area in garibaldi Provincial Park. talus slope within a dense abies and thuja forest.,NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,1219,NA,NA,NA,NA,1219 m,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,945794cf-5aa4-4830-8995-4eec4e00eda4,https://lichenportal.org/portal/collections/individual/index.php?occid=3065397,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.97),accepted,179859,Cladonia ecmocyna
3065573,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,C1A363E7-365A-EF4C-90B2-BE10DA767EFC,L2536,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia ochrochlora,53442,Fl�rke,Cladonia,NA,ochrochlora,NA,NA,Species,T. Ahti,NA,Cladonia ochrochlora Fl�rke (UBC L2536),Cladonia gracilis var. elongata by Merrill; Cladonia elongata; Cladonia gracilis var. elongata/Merrill Det. T. Ahti,NA,NA,NA,J. Macoun,485,1916-06,1916,6,0,NA,NA,1916 Jun,NA,"rare, on logs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,brackendale,NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,93a3a640-4e10-4afc-bbed-825c0bf2ac6e,https://lichenportal.org/portal/collections/individual/index.php?occid=3065573,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.15, 49.77),accepted,203713,Cladonia ochrochlora
3065604,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,A2DAEAEF-2D2E-A54B-B025-A423A242A26E,L2577,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia fimbriata,53409,(L.) Fr.,Cladonia,NA,fimbriata,NA,NA,Species,NA,NA,Cladonia fimbriata (L.) Fr. (UBC L2577),NA,NA,NA,NA,?,s.n.,1960-10-29,1960,10,29,303,NA,1960 Oct 29,NA,humus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,whytecliff park,NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,61,NA,NA,NA,NA,61 m,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,aabe19a7-95cf-4694-8b4d-a6851e69b620,https://lichenportal.org/portal/collections/individual/index.php?occid=3065604,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.29, 49.37),accepted,179037,Cladonia fimbriata
3065608,UBC,lichen,University of British Columbia,31332711-120a-404b-8306-fb578467c090,PreservedSpecimen,C71E4B02-99C1-E940-BF4B-63DC0A586755,L2607,NA,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia rei,53463,Schaer.,Cladonia,NA,rei,NA,NA,Species,T. Ahti,NA,Cladonia rei Schaer. (UBC L2607),Cladonia subulata; Cladonia fimbriata; Cladonia subulata Det. T. Ahti,NA,NA,NA,W.B. Schofield,19568,1962-08-17,1962,8,17,229,NA,1962 Aug 17,NA,open sandy plain near river,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mounted,NA,NA,NA,NA,NA,Canada,British Columbia,NA,NA,"cheekye, near squamish river",NA,NA,730,NA,David Rowswell,NA,2019,NA,WGS84,NA,NA,NA,NA,NA,NA,in collection,en,NA,2021-03-31 07:36:54,http://creativecommons.org/publicdomain/zero/1.0/,University of British Columbia,NA,17258bf4-70ef-48d7-9097-cd822a0cfd27,https://lichenportal.org/portal/collections/individual/index.php?occid=3065608,Biodiversity Squamish boundary is the northern section south to Porteau Cove PP Border,,c(-123.17, 49.68),accepted,180482,Cladonia rei
