id,time_observed_at,observed_on,user_login,user_name,quality_grade,coordinates_obscured,image_url,positional_accuracy,scientific_name,common_name,captive,taxon_id,taxon_rank,latitude,longitude,private_latitude,private_longitude,phylum
53112888,2020-07-14T18:18:33-07:00,2020-07-14,maxw1764,Max Wilson,needs_id,false,https://static.inaturalist.org/photos/84460461/square.jpg,10,Pezizomycotina,Higher Ascomycetes,false,372740,subphylum,49.3713174435,-123.4274389689,,,Ascomycota
53279095,2020-07-16T10:48:16-07:00,2020-07-16,romapapas,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/84730987/square.jpg,5,Cladonia portentosa,Reindeer Lichen,false,119666,species,49.4014215935,-123.3810801712,,,Ascomycota
53371637,2020-07-16T10:49:15-07:00,2020-07-16,sarah271,Sarah Dunn,needs_id,false,https://static.inaturalist.org/photos/84884454/square.jpg,8,Cladonia bellidiflora,Toy Soldiers,false,123391,species,49.809475,-123.16508617,,,Ascomycota
53391389,2020-07-16T11:37:00-07:00,2020-07-16,alyssa_laine,Alyssa Zandvliet,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/84915496/square.jpeg,1411,Cladonia coniocraea,Common Powderhorn,false,155093,species,49.4280555,-123.206111,,,Ascomycota
53663818,2020-07-19T13:44:16-07:00,2020-07-19,benkeen,Ben Keen,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/85360567/square.jpeg,,Tolypocladium ophioglossoides,Snaketongue Truffleclub,false,499797,species,49.3452527778,-123.4040388889,,,Ascomycota
54125950,2020-07-05T11:20:11-07:00,2020-07-05,benrose,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/86107291/square.jpeg,,Cladonia,Pixie Cup Lichens,false,49490,genus,49.3806037903,-123.2376937866,,,Ascomycota
54493726,2020-07-26T15:14:41-07:00,2020-07-26,benkeen,Ben Keen,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/86712020/square.jpeg,,Cladonia portentosa,Reindeer Lichen,false,119666,species,49.3539416667,-123.33845,,,Ascomycota
54855622,2020-07-30T17:22:05+00:00,2020-07-30,hayblue,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/87307839/square.jpeg,,Usnea,beard lichens,false,67747,genus,49.8,-123.14,,,Ascomycota
55754058,2020-08-06T19:05:33-07:00,2020-08-06,meghanwalley,Meghan Walley,research,false,https://static.inaturalist.org/photos/88799630/square.jpeg,,Hypomyces lactifluorum,lobster mushroom,false,48215,species,49.408213,-123.5235184722,,,Ascomycota
55834856,2020-08-08T11:20:48-07:00,2020-08-08,bridge23,,needs_id,false,https://static.inaturalist.org/photos/88934214/square.jpg,5,Parmelia,shield lichens,false,54735,genus,49.6995948069,-123.1784521883,,,Ascomycota
55873694,2020-08-08T16:02:49-07:00,2020-08-08,argentacer,Andy Gougherty,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/88997909/square.jpeg,,Sawadaea,,false,375155,genus,49.6704916667,-123.15995,,,Ascomycota
56097261,2020-08-09T10:46:00-07:00,2020-08-09,jfclarke,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/89369072/square.jpeg,1409,Scutellinia,Eyelash cups,false,49138,genus,49.4875,-123.1972222,,,Ascomycota
56097491,2020-08-09T13:12:29-07:00,2020-08-09,jfclarke,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/89369768/square.jpeg,,Alectoria sarmentosa,Witch's Hair,false,126626,species,49.483668,-123.2096779722,,,Ascomycota
56097807,2020-08-09T13:22:22-07:00,2020-08-09,jfclarke,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/89370340/square.jpeg,,Cladonia maxima,Giant Cladonia Lichen,false,217123,species,49.4847409722,-123.208588,,,Ascomycota
56098234,2020-08-09T13:58:32-07:00,2020-08-09,jfclarke,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/89370994/square.jpeg,,Rhizocarpon geographicum,yellow map lichen,false,119888,species,49.486859,-123.2019489722,,,Ascomycota
56098418,2020-08-09T14:21:07-07:00,2020-08-09,jfclarke,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/89371420/square.jpeg,,Lichinaceae,,false,174740,family,49.48725,-123.197203,,,Ascomycota
56098561,2020-08-09T14:21:15-07:00,2020-08-09,jfclarke,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/89371599/square.jpeg,,Lecidea,Tile Lichens,false,154107,genus,49.48725,-123.197203,,,Ascomycota
56350243,2020-08-13T19:49:35+00:00,2020-08-13,mikeyonfurr,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/89793970/square.jpeg,1200,Chrysothrix candelaris,gold dust lichen,false,117938,species,49.8368515,-123.1484105,,,Ascomycota
56543379,2020-08-14T12:57:59-07:00,2020-08-14,blmcewan,Bridget McEwan,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/90116149/square.jpeg,,Lecanoromycetes,common lichens,false,54743,class,49.4575027778,-123.19665,,,Ascomycota
56593860,2020-07-04T12:51:00-07:00,2020-07-04,joanseptembre,Joan Septembre,needs_id,false,https://static.inaturalist.org/photos/90196468/square.jpg,141,Spathularia,,false,174939,genus,49.8158547454,-123.1728630618,,,Ascomycota
56905407,2020-08-16T12:36:00-07:00,2020-08-16,judithofsquamish,judith holm,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/90721063/square.jpeg,,Solorina,Socket lichens,false,174908,genus,49.6566083333,-122.845995,,,Ascomycota
56905460,2020-08-16T12:39:00-07:00,2020-08-16,judithofsquamish,judith holm,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/90721374/square.jpeg,,Thamnolia vermicularis,Whiteworm Lichen,false,1040929,species,49.6566916667,-122.846,,,Ascomycota
57162465,2020-08-21T14:48:18-07:00,2020-08-21,microbin_,Tobin Sparling (he/him),needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/91207986/square.jpg,16,Cladonia,Pixie Cup Lichens,false,49490,genus,49.39553833,-123.32498833,,,Ascomycota
57263536,2020-08-22T13:59:09-07:00,2020-08-22,arielenorth,Ariele North,needs_id,false,https://static.inaturalist.org/photos/91345001/square.jpeg,8,Cladonia uncialis,Thorn Lichen,false,121208,species,49.64726718,-123.21199256,,,Ascomycota
57377224,2020-08-23T13:37:57-07:00,2020-08-23,microbin_,Tobin Sparling (he/him),needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/91513852/square.jpg,9,Lepraria finkii,Fluffy Dust Lichen,false,463344,species,49.3479068531,-123.4024765639,,,Ascomycota
57379574,2020-08-23T13:58:31-07:00,2020-08-23,microbin_,Tobin Sparling (he/him),needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/91517873/square.jpg,5,Xylaria,,false,55268,genus,49.3458535592,-123.4040483187,,,Ascomycota
57384579,2020-08-23T14:22:46-07:00,2020-08-23,microbin_,Tobin Sparling (he/him),research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/91526991/square.jpg,21,Orbilia,,false,353030,genus,49.3446877763,-123.4014053427,,,Ascomycota
57385977,2020-08-23T14:43:20-07:00,2020-08-23,microbin_,Tobin Sparling (he/him),needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/91528419/square.jpg,24,Lecanoromycetes,common lichens,false,54743,class,49.3458124611,-123.4035105603,,,Ascomycota
57461593,2020-08-22T14:07:00-07:00,2020-08-22,judithofsquamish,judith holm,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/91656361/square.jpeg,,Cladonia,Pixie Cup Lichens,false,49490,genus,49.641905,-123.0844083333,,,Ascomycota
57462262,2020-08-22T14:08:00-07:00,2020-08-22,judithofsquamish,judith holm,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/91657736/square.jpeg,,Cladonia,Pixie Cup Lichens,false,49490,genus,49.6422316667,-123.0838283333,,,Ascomycota
57888415,2020-08-28T13:36:10-07:00,2020-08-28,katrina610,Katrina Winthrop,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/92376142/square.jpg,4,Peltigera,pelt lichens,false,54294,genus,49.37326167,-123.29171667,,,Ascomycota
58109239,2020-08-26T17:43:00-07:00,2020-08-26,citizen1,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/92743600/square.jpeg,,Pezizaceae,"Pezizas, Desert Truffles, and Allies",false,57373,family,49.7530133333,-123.05501,,,Ascomycota
58109528,2020-08-26T15:54:00-07:00,2020-08-26,citizen1,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/92743888/square.jpeg,,Pezizales,,false,48717,order,49.76425,-123.0454366667,,,Ascomycota
58110202,2020-08-26T16:08:00-07:00,2020-08-26,citizen1,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/92745629/square.jpeg,,Cladonia,Pixie Cup Lichens,false,49490,genus,49.7638683333,-123.0456416667,,,Ascomycota
58110393,2020-08-26T16:30:00-07:00,2020-08-26,citizen1,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/92746145/square.jpeg,,Cladonia,Pixie Cup Lichens,false,49490,genus,49.7622583333,-123.048315,,,Ascomycota
58236274,2020-08-30T08:35:00-07:00,2020-08-30,chloe_and_trevor,Chloe and Trevor Van Loon,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/92954820/square.jpg,,Lecanoromycetes,common lichens,false,54743,class,49.7053944444,-123.1682527778,,,Ascomycota
58570855,2020-09-03T13:31:00-07:00,2020-09-03,northvandad,John Martin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/93520747/square.jpg,,Peltigera,pelt lichens,false,54294,genus,49.7765701967,-123.1170749517,,,Ascomycota
58576347,2020-09-03T14:23:00-07:00,2020-09-03,northvandad,John Martin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/93530520/square.jpg,,Platismatia glauca,Varied Rag Lichen,false,117874,species,49.780682065,-123.1121701467,,,Ascomycota
58629586,2020-09-05T18:37:27+00:00,2020-09-05,valeriekrebs,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/93617806/square.jpeg,77,Lobaria pulmonaria,Tree Lungwort,false,48711,species,49.8384543051,-123.1535117297,,,Ascomycota
58661847,2020-09-05T16:18:34-07:00,2020-09-05,microbin_,Tobin Sparling (he/him),needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/93673201/square.jpg,200,Cladonia,Pixie Cup Lichens,false,49490,genus,49.39089667,-123.333305,,,Ascomycota
59021015,2020-09-07T14:20:17-07:00,2020-09-07,e-naturalist,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/94271697/square.jpg,8544,Placopsis,bullseye lichens,false,175426,genus,49.9140023115,-123.070066118,,,Ascomycota
59098695,2020-09-02T14:35:00-07:00,2020-09-02,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/94402645/square.jpg,7,Cladonia squamosa,Dragon Horn,false,117963,species,49.3980111111,-123.2067333333,,,Ascomycota
59102090,2020-09-02T12:57:00-07:00,2020-09-02,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/94404920/square.jpg,8,Hypogymnia imshaugii,Imshaug's Tube Lichen,false,179042,species,49.4013833333,-123.2100611111,,,Ascomycota
59102108,2020-09-02T12:58:00-07:00,2020-09-02,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/94405573/square.jpg,8,Sphaerophorus tuckermanii,Tuckerman's Coral Lichen,false,123231,species,49.4014055556,-123.2100444444,,,Ascomycota
59103587,2020-09-02T14:30:00-07:00,2020-09-02,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/94407815/square.jpg,8,Parmelioideae,typical shield lichens,false,1094690,subfamily,49.3987361111,-123.2071694444,,,Ascomycota
59103599,2020-09-02T14:34:00-07:00,2020-09-02,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/94408024/square.jpg,9,Platismatia glauca,Varied Rag Lichen,false,117874,species,49.398225,-123.2067861111,,,Ascomycota
59103601,2020-09-02T12:57:00-07:00,2020-09-02,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/94408065/square.jpg,9,Platismatia glauca,Varied Rag Lichen,false,117874,species,49.401375,-123.2100361111,,,Ascomycota
59240713,2020-09-10T17:12:24-07:00,2020-09-10,taylor_justason,Taylor Justason,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/94643990/square.jpeg,,Alectoria sarmentosa,Witch's Hair,false,126626,species,49.7624055556,-123.0378611111,,,Ascomycota
59551095,2020-08-31T12:16:15-07:00,2020-08-31,elsemikkelsen,Else Mikkelsen,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/95159889/square.jpg,17,Chlorociboria aeruginosa,Turquoise Elfcup,false,117999,species,49.4097572355,-123.4624773153,,,Ascomycota
59552474,2020-09-13T13:56:01-07:00,2020-09-13,heatherblue,HeatherBlue,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/95162231/square.jpg,193,Hypomyces hyalinus,Amanita Mold,false,194271,species,49.3543132871,-123.2393662885,,,Ascomycota
60007315,2020-09-17T16:42:35-07:00,2020-09-17,bruce216,Bruce McTaggart,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/95920576/square.jpeg,,Cladonia coniocraea,Common Powderhorn,false,155093,species,49.3614985,-123.4157673997,,,Ascomycota
60132792,2020-09-19T15:53:27-07:00,2020-09-19,benkeen,Ben Keen,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/96128114/square.jpeg,,Hypomyces lactifluorum,lobster mushroom,false,48215,species,49.3895333333,-123.3516833333,,,Ascomycota
60338456,2020-09-20T16:56:53-07:00,2020-09-20,taylor_justason,Taylor Justason,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/96473057/square.jpeg,,Cladonia bellidiflora,Toy Soldiers,false,123391,species,49.3923722222,-123.2190611111,,,Ascomycota
60338787,2020-09-20T17:30:12-07:00,2020-09-20,taylor_justason,Taylor Justason,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/96473608/square.jpeg,,Cladonia rangiferina,gray reindeer lichen,false,119778,species,49.3923138889,-123.2186472222,,,Ascomycota
60478996,2020-09-22T17:46:24-07:00,2020-09-22,bruce216,Bruce McTaggart,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/96712201/square.jpeg,,Xanthoparmelia,rock shield lichens,false,60724,genus,49.366309,-123.4289629722,,,Ascomycota
60559868,2020-09-21T12:32:00-07:00,2020-09-21,northvandad,John Martin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/96846291/square.jpg,,Peltigera membranacea,membranous pelt lichen,false,117858,species,49.3780233017,-123.3264027833,,,Ascomycota
60563113,2020-09-21T12:54:00-07:00,2020-09-21,northvandad,John Martin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/96851686/square.jpg,,Evernia prunastri,Oakmoss,false,123175,species,49.378041605,-123.326148505,,,Ascomycota
60568227,2020-09-21T16:11:00-07:00,2020-09-21,northvandad,John Martin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/96860375/square.jpg,,Hypomyces lactifluorum,lobster mushroom,false,48215,species,49.3837475567,-123.3398069683,,,Ascomycota
60568228,2020-09-21T16:12:00-07:00,2020-09-21,northvandad,John Martin,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/96860416/square.jpg,,Hypomyces lactifluorum,lobster mushroom,false,48215,species,49.3837117217,-123.3399558717,,,Ascomycota
60666967,2020-09-24T11:49:11-07:00,2020-09-24,bruce216,Bruce McTaggart,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/97023009/square.jpeg,,Teloschistaceae,"sunburst lichens, firedots, and allies",false,54756,family,49.3700837,-123.4255943,,,Ascomycota
60667520,2020-09-24T11:46:02-07:00,2020-09-24,bruce216,Bruce McTaggart,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/97024166/square.jpeg,,Cladonia fimbriata,Trumpet Lichen,false,179037,species,49.3701492,-123.425803,,,Ascomycota
60783870,2020-09-25T19:34:33-07:00,2020-09-25,joellefernandes,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/97215334/square.jpg,1289,Usnea,beard lichens,false,67747,genus,49.3857238783,-123.3380282855,,,Ascomycota
61020354,2020-09-27T13:40:37-07:00,2020-09-27,davidkoeplin,David Koeplin,research,false,https://static.inaturalist.org/photos/97604148/square.jpg,83,Hypomyces lactifluorum,lobster mushroom,false,48215,species,49.3909969706,-123.3523723705,,,Ascomycota
61182352,2020-09-27T10:57:05-07:00,2020-09-27,blake_in_bc,Blake Noelte,needs_id,false,https://static.inaturalist.org/photos/97877589/square.jpeg,159,Cladonia uncialis,Thorn Lichen,false,121208,species,49.6845951608,-123.1412699819,,,Ascomycota
61262708,2020-09-26T13:08:00-07:00,2020-09-26,jfclarke,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/98003207/square.jpeg,171,Hypogymnia imshaugii,Imshaug's Tube Lichen,false,179042,species,49.4287103,-123.5091101,,,Ascomycota
61448844,2020-10-01T11:47:43-07:00,2020-10-01,botanybum,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/98334564/square.jpg,16,Cladonia,Pixie Cup Lichens,false,49490,genus,49.80969167,-123.14119717,,,Ascomycota
61449025,2020-10-01T12:52:25-07:00,2020-10-01,botanybum,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/98335013/square.jpg,56,Hypomyces lactifluorum,lobster mushroom,false,48215,species,49.80503833,-123.13480283,,,Ascomycota
61517825,2020-09-27T11:33:59-07:00,2020-09-27,teriyakiturtle,Olivia Cornies,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/98454837/square.jpg,5,Rhizocarpon geographicum,yellow map lichen,false,119888,species,49.41109167,-123.19483833,,,Ascomycota
61526525,2020-10-01T10:07:00-07:00,2020-10-01,northvandad,John Martin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/98469921/square.jpg,,Evernia mesomorpha,Boreal Oakmoss,false,182670,species,49.5513728683,-123.2386252733,,,Ascomycota
61536923,2020-10-01T10:22:00-07:00,2020-10-01,northvandad,John Martin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/98483582/square.jpg,,Peltigera membranacea,membranous pelt lichen,false,117858,species,49.5515468633,-123.2384373367,,,Ascomycota
61538651,2020-10-01T11:15:00-07:00,2020-10-01,northvandad,John Martin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/98486805/square.jpg,,Usnea,beard lichens,false,67747,genus,49.5525495383,-123.2362913033,,,Ascomycota
61539021,2020-10-01T11:42:00-07:00,2020-10-01,northvandad,John Martin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/98487502/square.jpg,,Lobaria,Lung Lichens,false,48714,genus,49.5547612017,-123.2360371333,,,Ascomycota
61612863,2020-10-03T14:58:36-07:00,2020-10-03,sciencejoanie,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/98607838/square.jpg,4000,Hypomyces lactifluorum,lobster mushroom,false,48215,species,49.4227644877,-123.4660994726,,,Ascomycota
61683409,2020-09-12T15:51:36-07:00,2020-09-12,shannonswan,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/98730293/square.jpg,4583,Hypomyces lactifluorum,lobster mushroom,false,48215,species,49.39772833,-123.457925,,,Ascomycota
61874578,2020-10-06T10:06:19-07:00,2020-10-06,coastalwalker,Leah Walker,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/99064449/square.jpeg,9,Cladonia portentosa,Reindeer Lichen,false,119666,species,49.33439004,-123.26121869,,,Ascomycota
61924982,2020-10-06T12:16:00-07:00,2020-10-06,northvandad,John Martin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/99153067/square.jpg,,Platismatia glauca,Varied Rag Lichen,false,117874,species,49.6450146567,-123.2048144283,,,Ascomycota
61924983,2020-10-06T12:16:00-07:00,2020-10-06,northvandad,John Martin,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/99153078/square.jpg,,Hypogymnia,Tube Lichens,false,117988,genus,49.645017605,-123.2048128917,,,Ascomycota
61945534,2020-10-05T15:01:53-07:00,2020-10-05,smcd,,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/99186772/square.jpg,64,Hypomyces lactifluorum,lobster mushroom,false,48215,species,49.33533833,-123.257255,,,Ascomycota
62162792,2020-10-02T12:03:00-07:00,2020-10-02,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/99561272/square.jpg,40,Rhizocarpon geographicum,yellow map lichen,false,119888,species,49.9541555556,-123.0181277778,,,Ascomycota
62164175,2020-10-02T14:08:00-07:00,2020-10-02,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/99562886/square.jpg,15,Alectoria sarmentosa,Witch's Hair,false,126626,species,49.9461888889,-123.0598361111,,,Ascomycota
62166617,2020-10-02T14:49:00-07:00,2020-10-02,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/99569357/square.jpg,4,Peltigera canina,dog pelt lichen,false,180500,species,49.9518555556,-123.0931694444,,,Ascomycota
62169559,2020-10-02T15:23:00-07:00,2020-10-02,johndreynolds,John D Reynolds,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/99572815/square.jpg,617,Peltigera,pelt lichens,false,54294,genus,49.9558361111,-123.1083972222,,,Ascomycota
62169561,2020-10-02T15:17:00-07:00,2020-10-02,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/99572839/square.jpg,11,Peltigera membranacea,membranous pelt lichen,false,117858,species,49.9521166667,-123.1057888889,,,Ascomycota
62174136,2020-09-07T19:21:29-07:00,2020-09-07,gwenlh,Gwen L'Hirondelle,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/99584655/square.jpeg,42,Kretzschmaria deusta,Brittle Cinder,false,128051,species,49.741691,-123.111083,,,Ascomycota
62228714,2020-10-10T11:54:08-07:00,2020-10-10,benkeen,Ben Keen,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/99675943/square.jpeg,,Ascocoryne sarcoides,Purple Jellydisc,false,49075,species,49.3989694444,-123.3537555556,,,Ascomycota
62247346,2020-10-10T16:04:09-07:00,2020-10-10,microbin_,Tobin Sparling (he/him),needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/99731269/square.jpg,8274,Cladonia,Pixie Cup Lichens,false,49490,genus,49.4359567354,-123.3072693491,,,Ascomycota
62250283,2020-10-10T16:34:02-07:00,2020-10-10,microbin_,Tobin Sparling (he/him),research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/99731287/square.jpg,153,Hypomyces lactifluorum,lobster mushroom,false,48215,species,49.3730275578,-123.3623054721,,,Ascomycota
62257154,2020-10-10T15:49:13-07:00,2020-10-10,benkeen,Ben Keen,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/99725076/square.jpeg,,Peltigera collina,tree pelt lichen,false,194736,species,49.3741583333,-123.3670027778,,,Ascomycota
62377142,2020-08-29T13:05:26-07:00,2020-08-29,e-naturalist,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/99935147/square.jpg,13,Cladonia rangiferina,gray reindeer lichen,false,119778,species,49.68730833,-123.13523883,,,Ascomycota
62439733,2020-10-12T13:37:43-07:00,2020-10-12,bruce216,Bruce McTaggart,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/100040655/square.jpeg,,Hypomyces lactifluorum,lobster mushroom,false,48215,species,49.3663659722,-123.411833,,,Ascomycota
62439973,2020-10-12T13:02:23-07:00,2020-10-12,bruce216,Bruce McTaggart,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/100040992/square.jpeg,,Peziza varia,layered cup,false,411300,species,49.3674425,-123.4061303,,,Ascomycota
62440227,2020-10-12T13:11:04-07:00,2020-10-12,bruce216,Bruce McTaggart,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/100041181/square.jpeg,,Hypomyces lactifluorum,lobster mushroom,false,48215,species,49.365459,-123.4050919722,,,Ascomycota
62442393,2020-10-12T12:17:02-07:00,2020-10-12,bruce216,Bruce McTaggart,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/100045584/square.jpeg,,Xylaria hypoxylon,Candlesnuff Fungus,false,55267,species,49.3711537,-123.412744,,,Ascomycota
62452911,2020-10-12T12:13:14-07:00,2020-10-12,swordfern,Shannon Foster,needs_id,false,https://static.inaturalist.org/photos/100064738/square.jpg,3142,Peltigera neopolydactyla,carpet pelt lichen,false,147374,species,49.38974667,-123.35098333,,,Ascomycota
62614645,2020-09-27T12:17:20-07:00,2020-09-27,brigitta_s,Brigitta S,research,false,https://static.inaturalist.org/photos/100353056/square.jpg,3674,Hypomyces lactifluorum,lobster mushroom,false,48215,species,49.3684977236,-123.4613236956,,,Ascomycota
62690283,2020-10-15T16:48:00-07:00,2020-10-15,maplerice,,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/100488011/square.jpeg,,Xanthoparmelia cumberlandia,Cumberland Rock Shield,false,123230,species,49.4332080556,-123.4720047222,,,Ascomycota
62694391,,,merkminck,Merk minck,casual,false,https://static.inaturalist.org/photos/100495059/square.jpeg,241,Hypomyces lactifluorum,lobster mushroom,false,48215,species,49.7791878719,-123.1153279915,,,Ascomycota
62822539,2020-10-11T18:05:41-07:00,2020-10-11,beestie,L,research,false,https://static.inaturalist.org/photos/100722083/square.jpeg,1404,Hypomyces lactifluorum,lobster mushroom,false,48215,species,49.8198082327,-123.1555168703,,,Ascomycota
62832460,2020-10-17T14:44:11-07:00,2020-10-17,laurenharrison,Lauren Harrison,needs_id,false,https://static.inaturalist.org/photos/100738840/square.jpeg,3400,Helvella,Elfin Saddles,false,49206,genus,49.8296247,-123.1407466,,,Ascomycota
62849812,2020-10-17T17:14:27-07:00,2020-10-17,benkeen,Ben Keen,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/100769823/square.jpeg,507,Xylaria hypoxylon,Candlesnuff Fungus,false,55267,species,49.3712927231,-123.3530079201,,,Ascomycota
62869968,2020-10-15T16:00:00-07:00,2020-10-15,beestie,L,needs_id,false,https://static.inaturalist.org/photos/100806048/square.jpeg,179,Xylaria hypoxylon,Candlesnuff Fungus,false,55267,species,49.7061868931,-123.1058557704,,,Ascomycota
62870287,2020-10-10T16:00:00-07:00,2020-10-10,beestie,L,research,false,https://static.inaturalist.org/photos/100806668/square.jpeg,184,Lobaria pulmonaria,Tree Lungwort,false,48711,species,49.8764669983,-123.2423751801,,,Ascomycota
62871030,2020-09-15T13:11:23-07:00,2020-09-15,beestie,L,research,false,https://static.inaturalist.org/photos/100807982/square.jpeg,1635,Usnea longissima,Methuselah's Beard Lichen,false,122681,species,49.7426120642,-123.1218906865,,,Ascomycota
62915171,2020-10-14T17:14:00+00:00,2020-10-14,sooty,S.C.Hosie,research,false,https://static.inaturalist.org/photos/100887602/square.jpeg,32,Hypomyces lactifluorum,lobster mushroom,false,48215,species,49.3448638889,-123.2642888889,,,Ascomycota
62959219,2020-10-18T15:39:23-07:00,2020-10-18,benkeen,Ben Keen,needs_id,false,https://inaturalist-open-data.s3.amazonaws.com/photos/100964863/square.jpeg,147,Hypomyces,,false,48246,genus,49.3458181868,-123.4070373327,,,Ascomycota
