id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage,taxonName
77871,47121,Lupinus leucophyllus,Velvet Lupine,species,https://static.inaturalist.org/photos/22768505/medium.jpg,Lupinus leucophyllus
77872,47121,Lupinus littoralis,Seashore Lupine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/24599802/medium.jpeg,Lupinus littoralis
77887,47121,Lupinus rivularis,Riverbank Lupine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/17772143/medium.jpg,Lupinus rivularis
77948,54500,Malus fusca,Pacific Crab Apple,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3101906/medium.JPG,Malus fusca
77950,55978,Malva arborea,Tree Mallow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/51614013/medium.jpeg,Malva arborea
77952,55978,Malva neglecta,dwarf mallow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/83395271/medium.jpg,Malva neglecta
78018,59772,Mertensia ciliata,mountain bluebells,species,https://inaturalist-open-data.s3.amazonaws.com/photos/218032067/medium.jpeg,Mertensia ciliata
78027,72236,Micranthes integrifolia,Wholeleaf Saxifrage,species,https://inaturalist-open-data.s3.amazonaws.com/photos/18934/medium.jpg,Micranthes integrifolia
78346,52504,Papaver somniferum,opium poppy,species,https://inaturalist-open-data.s3.amazonaws.com/photos/223924155/medium.jpg,Papaver somniferum
78434,56839,Perideridia gairdneri,Gairdner's Yampah,species,https://inaturalist-open-data.s3.amazonaws.com/photos/200488/medium.jpg,Perideridia gairdneri
78438,56839,Perideridia oregana,Oregon yampah,species,https://inaturalist-open-data.s3.amazonaws.com/photos/258614/medium.jpg,Perideridia oregana
78465,72290,Petroselinum crispum,garden parsley,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9083364/medium.jpeg,Petroselinum crispum
78560,52132,Phyllodoce empetriformis,pink mountainheath,species,https://inaturalist-open-data.s3.amazonaws.com/photos/232446506/medium.jpeg,Phyllodoce empetriformis
78815,48230,Ranunculus alismifolius,Plantainleaf Buttercup,species,https://inaturalist-open-data.s3.amazonaws.com/photos/257014062/medium.jpeg,Ranunculus alismifolius
78941,53453,Salix hookeriana,coastal willow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/131374502/medium.jpg,Salix hookeriana
79183,48681,Spiraea splendens,Mountain Spirea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/14534/medium.jpg,Spiraea splendens
79191,51229,Stachys mexicana,mexican hedgenettle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4548099/medium.jpeg,Stachys mexicana
79312,72389,Tagetes erecta,Mexican marigold,species,https://inaturalist-open-data.s3.amazonaws.com/photos/82160203/medium.jpeg,Tagetes erecta
79356,61182,Thermopsis gracilis,Slender Goldenbanner,species,https://inaturalist-open-data.s3.amazonaws.com/photos/625794/medium.jpg,Thermopsis gracilis
79408,51876,Trifolium arvense,rabbitfoot clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/251457481/medium.jpg,Trifolium arvense
79415,51876,Trifolium eriocephalum,Woollyhead Clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8848373/medium.jpg,Trifolium eriocephalum
79422,51876,Trifolium longipes,Long-stalked Clover,species,https://static.inaturalist.org/photos/73609793/medium.jpg,Trifolium longipes
80116,49347,Phacelia heterophylla virgata,Virgate Phacelia,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/8750243/medium.jpg,Phacelia heterophylla virgata
80118,49347,Phacelia nemoralis oregonensis,,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/2305758/medium.jpg,Phacelia nemoralis oregonensis
80645,56932,Cuscuta pacifica pacifica,,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/1762269/medium.jpg,Cuscuta pacifica pacifica
81528,47121,Lupinus perennis,Sundial Lupine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/25674863/medium.jpg,Lupinus perennis
81754,48623,Thymus,Thymes,genus,https://static.inaturalist.org/photos/167107445/medium.jpg,
84724,48681,Spiraea betulifolia,Birch-leaved Spirea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/145069288/medium.jpeg,Spiraea betulifolia
85313,85314,Physostegia virginiana,obedient plant,species,https://inaturalist-open-data.s3.amazonaws.com/photos/49931148/medium.jpg,Physostegia virginiana
85367,85368,Swainsona formosa,Sturt's Desert Pea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/22221766/medium.jpeg,Swainsona formosa
119450,119451,Calluna vulgaris,common heather,species,https://inaturalist-open-data.s3.amazonaws.com/photos/91325703/medium.jpeg,Calluna vulgaris
120180,47604,Doellingeria,Whitetops,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/60595/medium.jpg,
121959,47604,Vernonia,ironweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/71552/medium.jpg,
122783,58736,Pyrus pyrifolia,Asian Pear,species,https://inaturalist-open-data.s3.amazonaws.com/photos/10657353/medium.jpg,Pyrus pyrifolia
126585,48891,Hibiscus syriacus,common hibiscus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/94974/medium.jpg,Hibiscus syriacus
126823,48681,Spiraea alba,white meadowsweet,species,https://static.inaturalist.org/photos/61182739/medium.jpeg,Spiraea alba
127181,49706,Pieris japonica,Japanese andromeda,species,https://inaturalist-open-data.s3.amazonaws.com/photos/102374/medium.jpg,Pieris japonica
127186,127187,Securigera varia,purple crownvetch,species,https://inaturalist-open-data.s3.amazonaws.com/photos/34301/medium.jpg,Securigera varia
127266,47604,Chrysopsis,golden asters,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/52789392/medium.jpg,
127480,51229,Stachys byzantina,woolly hedgenettle,species,https://static.inaturalist.org/photos/56779468/medium.jpeg,Stachys byzantina
127529,47351,Prunus lusitanica,Portuguese laurel,species,https://inaturalist-open-data.s3.amazonaws.com/photos/175518300/medium.jpeg,Prunus lusitanica
128620,72157,Hackelia virginiana,virginia stickseed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/114460996/medium.jpg,Hackelia virginiana
129020,51611,Veronica officinalis,heath speedwell,species,https://inaturalist-open-data.s3.amazonaws.com/photos/29312850/medium.jpg,Veronica officinalis
129048,57251,Physocarpus opulifolius,common ninebark,species,https://inaturalist-open-data.s3.amazonaws.com/photos/135237890/medium.jpeg,Physocarpus opulifolius
129322,57952,Coreopsis verticillata,Whorled Coreopsis,species,https://inaturalist-open-data.s3.amazonaws.com/photos/127119/medium.jpg,Coreopsis verticillata
130228,53095,Heracleum mantegazzianum,Giant Hogweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/139805841/medium.jpg,Heracleum mantegazzianum
130384,47604,Heliopsis,Oxeyes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/163686195/medium.jpg,
131623,131624,Astrantia major,great masterwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/324818953/medium.jpeg,Astrantia major
132450,47604,Zinnia,Zinnias,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/200450/medium.jpg,
132452,47604,Tithonia,Mexican Sunflowers,genus,https://static.inaturalist.org/photos/517847/medium.jpg,
132527,53438,Rosa acicularis,Prickly Wild Rose,species,https://inaturalist-open-data.s3.amazonaws.com/photos/239648254/medium.jpeg,Rosa acicularis
133072,47604,Tephroseris,Fleaworts,genus,https://static.inaturalist.org/photos/143310/medium.jpg,
138470,61182,Thermopsis montana,Mountain goldenbean,species,https://inaturalist-open-data.s3.amazonaws.com/photos/821829/medium.jpg,Thermopsis montana
141767,141768,Veronicastrum virginicum,Culver's root,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2173863/medium.jpg,Veronicastrum virginicum
145601,145602,Fagopyrum esculentum,Common Buckwheat,species,https://inaturalist-open-data.s3.amazonaws.com/photos/170935901/medium.jpg,Fagopyrum esculentum
145736,47604,Ligularia,Leopard plants,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/64127312/medium.jpeg,
146900,59772,Mertensia paniculata,Tall Bluebell,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1036127/medium.jpg,Mertensia paniculata
153479,48493,Delphinium menziesii,Menzies' Larkspur,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1876985/medium.jpg,Delphinium menziesii
156638,48150,Pentaglottis,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/275390/medium.jpg,
156879,47148,Argentina,Silverweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/54317947/medium.jpeg,
157117,47604,Columbiadoria,Hall's goldenweeds,genus,https://static.inaturalist.org/photos/23384229/medium.jpg,
157593,48382,Koenigia,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/402832/medium.jpg,
157619,48623,Hyssopus,Hyssops,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/946911/medium.jpg,
158871,49370,Astragalus cusickii,Cusick's Milkvetch,species,https://inaturalist-open-data.s3.amazonaws.com/photos/47681626/medium.jpeg,Astragalus cusickii
158984,49370,Astragalus reventiformis,Yakima Milkvetch,species,https://static.inaturalist.org/photos/204019405/medium.jpeg,Astragalus reventiformis
159027,49370,Astragalus tweedyi,Tweedy's Milkvetch,species,https://static.inaturalist.org/photos/39828304/medium.jpg,Astragalus tweedyi
159727,56031,Calystegia spithamaea,Low False Bindweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8430111/medium.jpg,Calystegia spithamaea
159827,139450,Caragana arborescens,Siberian peashrub,species,https://inaturalist-open-data.s3.amazonaws.com/photos/637288/medium.jpg,Caragana arborescens
161415,48153,Cynoglossum amabile,Chinese forget-me-not,species,https://static.inaturalist.org/photos/503450/medium.JPG,Cynoglossum amabile
161582,58465,Dahlia pinnata,Garden Dahlia,species,https://inaturalist-open-data.s3.amazonaws.com/photos/92314247/medium.jpeg,Dahlia pinnata
162707,57628,Eryngium maritimum,Sea Holly,species,https://static.inaturalist.org/photos/20954963/medium.jpeg,Eryngium maritimum
162709,57628,Eryngium petiolatum,Oregon Coyote-Thistle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8733220/medium.jpeg,Eryngium petiolatum
163908,84036,Hylotelephium spectabile,Iceplant,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2801856/medium.jpg,Hylotelephium spectabile
164720,55343,Lomatium columbianum,Columbia Desert Parsley,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3071610/medium.JPG,Lomatium columbianum
164834,47436,Lotus pedunculatus,greater bird's-foot-trefoil,species,https://inaturalist-open-data.s3.amazonaws.com/photos/288053899/medium.jpeg,Lotus pedunculatus
164879,47121,Lupinus bingenensis,Bingen Lupine,species,https://static.inaturalist.org/photos/125939564/medium.jpg,Lupinus bingenensis
164915,47121,Lupinus oreganus,Kincaid's Lupine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8010639/medium.jpg,Lupinus oreganus
164926,47121,Lupinus sericeus,Silky Lupine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1899633/medium.jpg,Lupinus sericeus
166947,49139,Plagiobothrys figuratus,Fragrant Popcornflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/199271847/medium.jpg,Plagiobothrys figuratus
166953,49139,Plagiobothrys scouleri,Scouler's popcornflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/39265719/medium.jpeg,Plagiobothrys scouleri
168939,48798,Sidalcea campestris,Meadow Checker-mallow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3907847/medium.JPG,Sidalcea campestris
168944,48798,Sidalcea nelsoniana,Nelson's checkermallow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/18230741/medium.jpg,Sidalcea nelsoniana
198885,49230,Amelanchier ovalis,Snowy Mespilus,species,https://static.inaturalist.org/photos/38402738/medium.jpeg,Amelanchier ovalis
203680,47604,Pilosella,mouse ear hawkweeds,genus,https://static.inaturalist.org/photos/42518355/medium.jpg,
204321,204212,Ficaria verna,lesser celandine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/362261421/medium.jpeg,Ficaria verna
209325,53376,Cotoneaster microphyllus,Rockspray Cotoneaster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/24987497/medium.jpeg,Cotoneaster microphyllus
322591,49347,Phacelia hastata alpina,,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/46293843/medium.jpeg,Phacelia hastata alpina
337822,48681,Spiraea nipponica,Snowmound Spirea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/39760760/medium.jpg,Spiraea nipponica
366916,48442,Gaultheria mucronata,Prickly Heath,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1076901/medium.jpg,Gaultheria mucronata
379255,48382,Reynoutria,,genus,https://static.inaturalist.org/photos/7065992/medium.jpg,
460577,47351,Prunus pendula,Weeping Cherry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2069820/medium.jpg,Prunus pendula
469472,54500,Malus domestica,apple,species,https://inaturalist-open-data.s3.amazonaws.com/photos/268437/medium.jpg,Malus domestica
526815,48673,Pediomelum tenuiflorum,Slimflower Scurfpea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3929498/medium.JPG,Pediomelum tenuiflorum
630955,47201,Anthophila,Bees,epifamily,https://inaturalist-open-data.s3.amazonaws.com/photos/153272738/medium.jpg,
704166,52836,Angelica capitellata,ranger buttons,species,https://inaturalist-open-data.s3.amazonaws.com/photos/15595998/medium.jpg,Angelica capitellata
708344,425377,Glandora diffusa,purple gromwell,species,https://static.inaturalist.org/photos/2087140/medium.jpg,Glandora diffusa
711824,55776,Erica,European Heaths,section,https://inaturalist-open-data.s3.amazonaws.com/photos/111978070/medium.jpeg,Erica
786014,61400,Calendula,Marigold Boneseeds,section,,Calendula
840804,64336,Acmispon wrightii,Wright's Deervetch,species,https://inaturalist-open-data.s3.amazonaws.com/photos/49810029/medium.jpeg,Acmispon wrightii
868292,118536,Hyacinthoides,Hyacinth Poison Squills,section,,Hyacinthoides
906118,895040,Betonica officinalis,common hedge-nettle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4785/medium.jpg,Betonica officinalis
933429,64336,Acmispon decumbens,Sierra Lotus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/42115318/medium.jpg,Acmispon decumbens
967289,51876,Trifolium,,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/89739687/medium.jpg,Trifolium
1112641,48939,Eriogonum,,subgenus,https://static.inaturalist.org/photos/22485494/medium.jpg,Eriogonum
1112899,50199,Chaenactis,,section,https://inaturalist-open-data.s3.amazonaws.com/photos/2318/medium.jpg,Chaenactis
1241012,48798,Sidalcea virgata,Rose Checkermallow,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2019110/medium.jpg,Sidalcea virgata
1365503,48230,Ranunculus,Subgenus Ranunculus,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/10889214/medium.jpeg,Ranunculus
1368667,48367,Penstemon,,section,https://static.inaturalist.org/photos/81514371/medium.jpeg,Penstemon
1374155,49145,Tradescantia,,subgenus,https://static.inaturalist.org/photos/6371288/medium.jpg,Tradescantia
1392361,50829,Viola,,subsection,https://inaturalist-open-data.s3.amazonaws.com/photos/63654949/medium.jpeg,Viola
1398783,49877,Clematis,,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/154714030/medium.jpeg,Clematis
1439845,49917,Sisyrinchium,,section,https://static.inaturalist.org/photos/6636612/medium.jpg,Sisyrinchium
1445421,48493,Delphinium,Subgenus Delphinium,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/134024124/medium.jpeg,Delphinium
1447328,55735,Sedum,Section Sedum,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/142326888/medium.jpeg,Sedum
1511486,53438,Rosa,,section,https://inaturalist-open-data.s3.amazonaws.com/photos/44737719/medium.jpeg,Rosa
1520640,769101,Adelinia grandis,Pacific hound's tongue,species,https://inaturalist-open-data.s3.amazonaws.com/photos/28874/medium.jpg,Adelinia grandis
1526590,52761,Hypericum,Subsection Hypericum,subsection,https://inaturalist-open-data.s3.amazonaws.com/photos/330068491/medium.jpg,Hypericum
1529850,49370,Astragalus,Section Astragalus,section,https://inaturalist-open-data.s3.amazonaws.com/photos/183406160/medium.jpeg,Astragalus
1544216,62267,Balsamorhiza,,subgenus,,Balsamorhiza
47221,630955,Apidae,"Honey Bees, Bumble Bees, and Allies",family,https://inaturalist-open-data.s3.amazonaws.com/photos/45462820/medium.jpg,
47359,47361,Apocynum androsaemifolium,spreading dogbane,species,https://inaturalist-open-data.s3.amazonaws.com/photos/375675/medium.jpg,Apocynum androsaemifolium
47435,47436,Lotus corniculatus,bird's-foot trefoil,species,https://inaturalist-open-data.s3.amazonaws.com/photos/204647312/medium.jpg,Lotus corniculatus
47543,47544,Rubus spectabilis,Salmonberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/313742389/medium.jpg,Rubus spectabilis
47911,47906,Asclepias syriaca,common milkweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/73191225/medium.jpg,Asclepias syriaca
48622,48624,Nepeta cataria,Catnip,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4209829/medium.JPG,Nepeta cataria
48938,48939,Eriogonum ovalifolium,cushion buckwheat,species,https://inaturalist-open-data.s3.amazonaws.com/photos/59406699/medium.jpeg,Eriogonum ovalifolium
49037,49038,Hymenoxys hoopesii,owlsclaws,species,https://inaturalist-open-data.s3.amazonaws.com/photos/448964/medium.jpg,Hymenoxys hoopesii
49707,630955,Halictidae,Sweat Bees,family,https://inaturalist-open-data.s3.amazonaws.com/photos/19744145/medium.jpg,
49918,49917,Sisyrinchium bellum,western blue-eyed grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3188172/medium.JPG,Sisyrinchium bellum
50298,50299,Fragaria vesca,woodland strawberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/134106423/medium.jpg,Fragaria vesca
50798,48243,Wyethia amplexicaulis,northern mule's ears,species,https://static.inaturalist.org/photos/22875336/medium.jpg,Wyethia amplexicaulis
50878,50879,Erigeron glaucus,seaside daisy,species,https://inaturalist-open-data.s3.amazonaws.com/photos/100620/medium.jpg,Erigeron glaucus
50987,50988,Lasthenia californica,California goldfields,species,https://inaturalist-open-data.s3.amazonaws.com/photos/7229972/medium.jpeg,Lasthenia californica
51049,51051,Dicentra formosa formosa,,subspecies,https://static.inaturalist.org/photos/483887/medium.jpg,Dicentra formosa formosa
51646,47544,Rubus parviflorus,thimbleberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/26833062/medium.jpeg,Rubus parviflorus
51691,47121,Lupinus albifrons,Silver Bush Lupine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/27217/medium.JPG,Lupinus albifrons
51738,50644,Salvia officinalis,garden sage,species,https://inaturalist-open-data.s3.amazonaws.com/photos/119990591/medium.jpeg,Salvia officinalis
51768,51769,Gaillardia pulchella,Indian blanket,species,https://inaturalist-open-data.s3.amazonaws.com/photos/75102458/medium.jpg,Gaillardia pulchella
51861,48367,Penstemon heterophyllus,Bunchleaf Penstemon,species,https://inaturalist-open-data.s3.amazonaws.com/photos/130602283/medium.jpg,Penstemon heterophyllus
52162,52163,Cakile edentula,American searocket,species,https://static.inaturalist.org/photos/86880159/medium.jpeg,Cakile edentula
52181,52182,Monardella villosa,Coyote Mint,species,https://static.inaturalist.org/photos/208293365/medium.jpeg,Monardella villosa
52287,52288,Borago officinalis,Borage,species,https://static.inaturalist.org/photos/60861953/medium.jpg,Borago officinalis
52586,52587,Silybum marianum,milk thistle,species,https://static.inaturalist.org/photos/6078409/medium.jpeg,Silybum marianum
52764,52765,Prunella vulgaris,common selfheal,species,https://inaturalist-open-data.s3.amazonaws.com/photos/65409387/medium.jpg,Prunella vulgaris
52777,630955,Megachilidae,"Mason, Leafcutter, Carder, and Resin Bees",family,https://static.inaturalist.org/photos/98816292/medium.jpg,
52833,52834,Anaphalis margaritacea,pearly everlasting,species,https://inaturalist-open-data.s3.amazonaws.com/photos/116351/medium.jpg,Anaphalis margaritacea
52838,52842,Anthemis arvensis,Corn Chamomile,species,https://inaturalist-open-data.s3.amazonaws.com/photos/89748136/medium.jpeg,Anthemis arvensis
52841,52842,Anthemis cotula,Stinking chamomile,species,https://static.inaturalist.org/photos/362005/medium.jpg,Anthemis cotula
52846,52847,Anthriscus caucalis,Bur Parsley,species,https://inaturalist-open-data.s3.amazonaws.com/photos/25575053/medium.jpg,Anthriscus caucalis
52913,52914,Cichorium intybus,chicory,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9244618/medium.jpg,Cichorium intybus
52989,48561,Cirsium vulgare,Bull Thistle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/306770747/medium.jpeg,Cirsium vulgare
53046,48939,Eriogonum nudum,Naked Buckwheat,species,https://inaturalist-open-data.s3.amazonaws.com/photos/153468/medium.jpg,Eriogonum nudum
53059,53060,Galium aparine,catchweed bedstraw,species,https://inaturalist-open-data.s3.amazonaws.com/photos/79984095/medium.jpg,Galium aparine
53076,47701,Geranium molle,Dove's-foot crane's-bill,species,https://inaturalist-open-data.s3.amazonaws.com/photos/71225717/medium.jpg,Geranium molle
53096,51901,Antennaria rosea,Rosy Pussytoes,species,https://static.inaturalist.org/photos/8419546/medium.jpg,Antennaria rosea
53104,51900,Hypochaeris radicata,Common Cat's-ear,species,https://inaturalist-open-data.s3.amazonaws.com/photos/49330430/medium.jpg,Hypochaeris radicata
53178,50636,Plantago lanceolata,ribwort plantain,species,https://inaturalist-open-data.s3.amazonaws.com/photos/289213594/medium.jpg,Plantago lanceolata
53211,53207,Senecio vulgaris,common groundsel,species,https://inaturalist-open-data.s3.amazonaws.com/photos/67415508/medium.jpg,Senecio vulgaris
53294,53270,Sonchus oleraceus,Common Sow-thistle,species,https://static.inaturalist.org/photos/28460419/medium.jpeg,Sonchus oleraceus
53359,52111,Baccharis pilularis,coyote brush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4031427/medium.jpg,Baccharis pilularis
53441,53438,Rosa gymnocarpa,Baldhip Rose,species,https://inaturalist-open-data.s3.amazonaws.com/photos/26171161/medium.jpeg,Rosa gymnocarpa
54050,54051,Crepis capillaris,Smooth hawksbeard,species,https://inaturalist-open-data.s3.amazonaws.com/photos/151130085/medium.jpeg,Crepis capillaris
54143,54142,Tragopogon dubius,Yellow Salsify,species,https://inaturalist-open-data.s3.amazonaws.com/photos/289034746/medium.jpeg,Tragopogon dubius
54520,54521,Tanacetum parthenium,feverfew,species,https://inaturalist-open-data.s3.amazonaws.com/photos/10145/medium.jpg,Tanacetum parthenium
54834,47351,Prunus serotina,black cherry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/14006/medium.jpg,Prunus serotina
54835,47351,Prunus virginiana,chokecherry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/146282563/medium.jpg,Prunus virginiana
54897,48939,Eriogonum heracleoides,parsnipflower buckwheat,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2111886/medium.jpg,Eriogonum heracleoides
54904,54051,Crepis atribarba,Slender Hawksbeard,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1100933/medium.jpg,Crepis atribarba
54922,53207,Senecio serra,Tall Ragwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/517323/medium.jpg,Senecio serra
55342,50829,Viola sempervirens,Redwood Violet,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8866/medium.jpg,Viola sempervirens
55367,50299,Fragaria chiloensis,beach strawberry,species,https://static.inaturalist.org/photos/12686733/medium.jpg,Fragaria chiloensis
55563,55564,Bellis perennis,Lawn daisy,species,https://inaturalist-open-data.s3.amazonaws.com/photos/259085158/medium.jpg,Bellis perennis
55829,49652,Cardamine hirsuta,hairy bittercress,species,https://inaturalist-open-data.s3.amazonaws.com/photos/156216282/medium.jpg,Cardamine hirsuta
55971,54521,Tanacetum vulgare,tansy,species,https://inaturalist-open-data.s3.amazonaws.com/photos/23464794/medium.jpg,Tanacetum vulgare
55981,55982,Lapsana communis,nipplewort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/206801592/medium.jpg,Lapsana communis
56077,52761,Hypericum perforatum,Common St. John's Wort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/283622526/medium.jpg,Hypericum perforatum
56121,52979,Capsella bursa-pastoris,shepherd's-purse,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9103381/medium.jpg,Capsella bursa-pastoris
56306,55776,Erica carnea,Spring Heath,species,https://inaturalist-open-data.s3.amazonaws.com/photos/67365182/medium.jpeg,Erica carnea
56349,56348,Gentiana newberryi,Alpine Gentian,species,https://inaturalist-open-data.s3.amazonaws.com/photos/94030968/medium.jpeg,Gentiana newberryi
56350,56348,Gentiana calycosa,Mountain Bog Gentian,species,https://static.inaturalist.org/photos/10050699/medium.jpg,Gentiana calycosa
56851,47906,Asclepias fascicularis,narrowleaf milkweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/11619/medium.jpg,Asclepias fascicularis
56987,48243,Wyethia angustifolia,narrowleaf mule-ears,species,https://inaturalist-open-data.s3.amazonaws.com/photos/11682/medium.jpg,Wyethia angustifolia
56992,56993,Lobularia maritima,sweet alyssum,species,https://inaturalist-open-data.s3.amazonaws.com/photos/178745376/medium.jpg,Lobularia maritima
56996,53267,Sisymbrium altissimum,Tall Tumblemustard,species,https://static.inaturalist.org/photos/67836882/medium.jpg,Sisymbrium altissimum
57053,64336,Acmispon americanus americanus,Spanish clover,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/997642/medium.jpg,Acmispon americanus americanus
57116,54570,Mentha pulegium,Pennyroyal,species,https://inaturalist-open-data.s3.amazonaws.com/photos/55066830/medium.jpg,Mentha pulegium
57524,57525,Crocidium multicaule,spring gold,species,https://static.inaturalist.org/photos/33411839/medium.jpg,Crocidium multicaule
57668,630955,Andrenidae,"Miner, Fairy, Allied Panurgine, and Oxaeine Bees",family,https://inaturalist-open-data.s3.amazonaws.com/photos/154356814/medium.jpeg,
57727,47780,Iris tenax,Oregon iris,species,https://inaturalist-open-data.s3.amazonaws.com/photos/73222851/medium.jpg,Iris tenax
57858,51611,Veronica anagallis-aquatica,blue water-speedwell,species,https://inaturalist-open-data.s3.amazonaws.com/photos/267168157/medium.jpg,Veronica anagallis-aquatica
57934,57933,Ericameria nauseosa,Rubber Rabbitbrush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12630/medium.jpg,Ericameria nauseosa
57972,50879,Erigeron foliosus,Leafy Fleabane,species,https://inaturalist-open-data.s3.amazonaws.com/photos/125979828/medium.jpg,Erigeron foliosus
57983,56955,Helianthus annuus,Common Sunflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/10802854/medium.jpg,Helianthus annuus
58074,58073,Descurainia sophia,flixweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/268701064/medium.jpeg,Descurainia sophia
58085,53267,Sisymbrium irio,London rocket,species,https://inaturalist-open-data.s3.amazonaws.com/photos/18618/medium.jpg,Sisymbrium irio
58188,54570,Mentha arvensis,corn mint,species,https://inaturalist-open-data.s3.amazonaws.com/photos/57639344/medium.jpeg,Mentha arvensis
58837,53037,Iva axillaris,poverty weed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/93341535/medium.jpg,Iva axillaris
58866,54677,Rorippa curvisiliqua,curvepod yellowcress,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1687007/medium.jpg,Rorippa curvisiliqua
59239,48939,Eriogonum sphaerocephalum,rock buckwheat,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6341822/medium.jpeg,Eriogonum sphaerocephalum
59243,48939,Eriogonum wrightii,Wright's buckwheat,species,https://inaturalist-open-data.s3.amazonaws.com/photos/149572416/medium.jpg,Eriogonum wrightii
